drp_azon,drp_group1,drp_group2,drp_chance1,drp_chance2,drp_item,drp_monst,drp_rev
7074,115,3,0.60000002,0.2,359,173,
7075,115,3,0.60000002,0.1,360,173,
7076,115,3,0.60000002,0.2,362,173,
7077,115,3,0.60000002,0.1,363,173,
7078,115,3,0.60000002,0.30000001,330,173,
7079,115,3,0.60000002,0.30000001,331,173,
7080,115,3,0.60000002,0.30000001,337,173,
7081,115,3,0.60000002,0.30000001,338,173,
7082,115,3,0.60000002,0.30000001,339,173,
7083,115,3,0.60000002,0.30000001,340,173,
7084,115,3,0.60000002,0.30000001,341,173,
7085,115,3,0.60000002,0.1,367,173,
7086,115,3,0.60000002,0.1,368,173,
7087,115,3,0.60000002,0.1,369,173,
7088,115,3,0.60000002,0.1,370,173,
7089,115,3,0.60000002,0.1,371,173,
7090,115,3,0.60000002,0.1,342,173,
7091,115,3,0.60000002,0.1,343,173,
7092,115,3,0.60000002,0.1,344,173,
7093,115,3,0.60000002,0.1,345,173,
7094,115,3,0.60000002,0.1,346,173,
7095,115,3,0.60000002,0.1,348,173,
7096,115,3,0.60000002,8,379,173,
7097,115,4,0.1,0.1,380,173,
7098,115,4,0.1,0.1,237,173,
7099,115,4,0.1,0.1,198,173,
7100,115,4,0.1,0.1,201,173,
7101,115,4,0.1,0.1,205,173,
7102,115,4,0.1,0.1,208,173,
7103,115,4,0.1,0.1,241,173,
7104,116,1,80,75,276,179,"232"
7105,116,1,80,5,279,179,
7106,116,2,0.2,0.5,92,179,
7107,116,2,0.2,0.5,95,179,
7108,116,2,0.2,0.5,94,179,
7109,116,2,0.2,0.5,93,179,
7110,116,2,0.2,0.5,96,179,
7111,116,2,0.2,0.89999998,104,179,
7112,116,2,0.2,0.89999998,107,179,
7113,116,2,0.2,0.89999998,106,179,
7114,116,2,0.2,0.89999998,105,179,
7115,116,2,0.2,0.89999998,108,179,
7116,116,2,0.2,0.1,110,179,
7117,116,2,0.2,0.1,113,179,
7118,116,2,0.2,0.1,112,179,
7119,116,2,0.2,0.1,111,179,
7120,116,2,0.2,0.1,114,179,
7121,116,2,0.2,0.2,122,179,
7122,116,2,0.2,0.1,125,179,
7123,116,2,0.2,0.1,124,179,
7124,116,2,0.2,0.1,123,179,
7125,116,2,0.2,0.2,126,179,
7126,116,2,0.2,2.3,229,179,
7127,116,2,0.2,3.7,230,179,
7128,116,2,0.2,4.6999998,259,179,
7129,116,2,0.2,7.3000002,260,179,
7130,116,2,0.2,1,229,179,"Expert Archers"
7131,116,2,0.2,2,230,179,"Expert Archers"
7132,116,2,0.2,2,259,179,"Expert Scholars"
7133,116,2,0.2,4,260,179,"Expert Scholars"
7134,116,2,0.2,0.2,234,179,
7135,116,2,0.2,0.2,235,179,
7136,116,2,0.2,0.2,236,179,
7137,116,2,0.2,0.2,264,179,
7138,116,2,0.2,0.2,265,179,
7139,116,2,0.2,0.2,266,179,
7140,116,3,0.60000002,0.2,350,179,
7141,116,3,0.60000002,0.1,351,179,
7142,116,3,0.60000002,0.2,356,179,
7143,116,3,0.60000002,0.1,357,179,
7144,116,3,0.60000002,0.2,353,179,
7145,116,3,0.60000002,0.1,354,179,
7146,116,3,0.60000002,0.2,359,179,
7147,116,3,0.60000002,0.1,360,179,
7148,116,3,0.60000002,0.2,362,179,
7149,116,3,0.60000002,0.1,363,179,
7150,116,3,0.60000002,0.30000001,330,179,
7151,116,3,0.60000002,0.30000001,331,179,
7152,116,3,0.60000002,0.30000001,337,179,
7153,116,3,0.60000002,0.30000001,338,179,
7154,116,3,0.60000002,0.30000001,339,179,
7155,116,3,0.60000002,0.30000001,340,179,
7156,116,3,0.60000002,0.30000001,341,179,
7157,116,3,0.60000002,0.1,367,179,
7158,116,3,0.60000002,0.1,368,179,
7159,116,3,0.60000002,0.1,369,179,
7160,116,3,0.60000002,0.1,370,179,
7161,116,3,0.60000002,0.1,371,179,
7162,116,3,0.60000002,0.1,342,179,
7163,116,3,0.60000002,0.1,343,179,
7164,116,3,0.60000002,0.1,344,179,
7165,116,3,0.60000002,0.1,345,179,
7166,116,3,0.60000002,0.1,346,179,
7167,116,3,0.60000002,0.1,348,179,
7168,116,3,0.60000002,8,379,179,
7169,116,4,0.1,0.1,380,179,
7170,116,4,0.1,0.1,237,179,
7171,116,4,0.1,0.1,267,179,
7172,116,4,0.1,0.1,241,179,
7173,116,4,0.1,0.1,271,179,
7174,117,1,80,75,276,186,"238"
7175,117,1,80,5,279,186,
7176,117,2,0.2,0.60000002,98,186,
7177,117,2,0.2,0.60000002,99,186,
7178,117,2,0.2,0.60000002,100,186,
7179,117,2,0.2,0.60000002,101,186,
7180,117,2,0.2,0.60000002,102,186,
7181,117,2,0.2,1,104,186,
7182,117,2,0.2,1,107,186,
7183,117,2,0.2,1,106,186,
7184,117,2,0.2,1,105,186,
7185,117,2,0.2,1,108,186,
7186,117,2,0.2,0.1,116,186,
7187,117,2,0.2,0.1,119,186,
7188,117,2,0.2,0.1,118,186,
7189,117,2,0.2,0.1,117,186,
7190,117,2,0.2,0.1,120,186,
7191,117,2,0.2,0.2,122,186,
7192,117,2,0.2,0.2,125,186,
7193,117,2,0.2,0.2,124,186,
7194,117,2,0.2,0.2,123,186,
7195,117,2,0.2,0.2,126,186,
7196,117,2,0.2,2.4000001,187,186,
7197,117,2,0.2,4.4000001,188,186,
7198,117,2,0.2,4.5999999,259,186,
7199,117,2,0.2,8.6000004,260,186,
7200,117,2,0.2,0.69999999,187,186,"Expert Knights"
7201,117,2,0.2,2,188,186,"Expert Knights"
7202,117,2,0.2,1.3,259,186,"Expert Scholars"
7203,117,2,0.2,4,260,186,"Expert Scholars"
7204,117,2,0.2,0.1,195,186,
7205,117,2,0.2,0.1,196,186,
7206,117,2,0.2,0.1,197,186,
7207,117,2,0.2,0.1,192,186,
7208,117,2,0.2,0.1,193,186,
7209,117,2,0.2,0.1,194,186,
7210,117,2,0.2,0.2,264,186,
7211,117,2,0.2,0.2,265,186,
7212,117,2,0.2,0.2,266,186,
7213,117,3,0.60000002,0.2,350,186,
7214,117,3,0.60000002,0.1,351,186,
7215,117,3,0.60000002,0.2,356,186,
7216,117,3,0.60000002,0.1,357,186,
7217,117,3,0.60000002,0.2,353,186,
7218,117,3,0.60000002,0.1,354,186,
7219,117,3,0.60000002,0.2,359,186,
7220,117,3,0.60000002,0.1,360,186,
7221,117,3,0.60000002,0.2,362,186,
7222,117,3,0.60000002,0.1,363,186,
7223,117,3,0.60000002,0.30000001,330,186,
7224,117,3,0.60000002,0.30000001,331,186,
7225,117,3,0.60000002,0.30000001,337,186,
7226,117,3,0.60000002,0.30000001,338,186,
7227,117,3,0.60000002,0.30000001,339,186,
7228,117,3,0.60000002,0.30000001,340,186,
7229,117,3,0.60000002,0.30000001,341,186,
7230,117,3,0.60000002,0.1,367,186,
7231,117,3,0.60000002,0.1,368,186,
7232,117,3,0.60000002,0.1,369,186,
7233,117,3,0.60000002,0.1,370,186,
7234,117,3,0.60000002,0.1,371,186,
7235,117,3,0.60000002,0.1,342,186,
7236,117,3,0.60000002,0.1,343,186,
7237,117,3,0.60000002,0.1,344,186,
7238,117,3,0.60000002,0.1,345,186,
7239,117,3,0.60000002,0.1,346,186,
7240,117,3,0.60000002,0.1,348,186,
7241,117,3,0.60000002,8,379,186,
7242,117,4,0.1,0.1,380,186,
7243,117,4,0.1,0.1,198,186,
7244,117,4,0.1,0.1,201,186,
7245,117,4,0.1,0.1,267,186,
7246,117,4,0.1,0.1,205,186,
7247,117,4,0.1,0.1,208,186,
7248,117,4,0.1,0.1,271,186,
7249,118,1,80,75,276,192,"244"
7250,118,1,80,5,279,192,
7251,118,2,0.2,0.60000002,98,192,
7252,118,2,0.2,0.60000002,99,192,
7253,118,2,0.2,0.60000002,100,192,
7254,118,2,0.2,0.60000002,101,192,
7255,118,2,0.2,0.60000002,102,192,
7256,118,2,0.2,1,92,192,
7257,118,2,0.2,1,95,192,
7258,118,2,0.2,1,94,192,
7259,118,2,0.2,1,93,192,
7260,118,2,0.2,1,96,192,
7261,118,2,0.2,0.1,116,192,
7262,118,2,0.2,0.1,119,192,
7263,118,2,0.2,0.1,118,192,
7264,118,2,0.2,0.1,117,192,
7265,118,2,0.2,0.1,120,192,
7266,118,2,0.2,0.2,110,192,
7267,118,2,0.2,0.2,113,192,
7268,118,2,0.2,0.2,112,192,
7269,118,2,0.2,0.2,111,192,
7270,118,2,0.2,0.2,114,192,
7271,118,2,0.2,2.4000001,187,192,
7272,118,2,0.2,4.4000001,188,192,
7273,118,2,0.2,4.5999999,229,192,
7274,118,2,0.2,8.6000004,230,192,
7275,118,2,0.2,0.69999999,187,192,"Expert Knights"
7276,118,2,0.2,2,188,192,"Expert Knights"
7277,118,2,0.2,1.3,229,192,"Expert Archers"
7278,118,2,0.2,4,230,192,"Expert Archers"
7279,118,2,0.2,0.1,195,192,
7280,118,2,0.2,0.1,196,192,
7281,118,2,0.2,0.1,197,192,
7282,118,2,0.2,0.1,192,192,
7283,118,2,0.2,0.1,193,192,
7284,118,2,0.2,0.1,194,192,
7285,118,2,0.2,0.2,234,192,
7286,118,2,0.2,0.2,235,192,
7287,118,2,0.2,0.2,236,192,
7288,118,3,0.60000002,0.2,350,192,
7289,118,3,0.60000002,0.1,351,192,
7290,118,3,0.60000002,0.2,356,192,
7291,118,3,0.60000002,0.1,357,192,
7292,118,3,0.60000002,0.2,353,192,
7293,118,3,0.60000002,0.1,354,192,
7294,118,3,0.60000002,0.2,359,192,
7295,118,3,0.60000002,0.1,360,192,
7296,118,3,0.60000002,0.2,362,192,
7297,118,3,0.60000002,0.1,363,192,
7298,118,3,0.60000002,0.30000001,330,192,
7299,118,3,0.60000002,0.30000001,331,192,
7300,118,3,0.60000002,0.30000001,337,192,
7301,118,3,0.60000002,0.30000001,338,192,
7302,118,3,0.60000002,0.30000001,339,192,
7303,118,3,0.60000002,0.30000001,340,192,
7304,118,3,0.60000002,0.30000001,341,192,
7305,118,3,0.60000002,0.1,367,192,
7306,118,3,0.60000002,0.1,368,192,
7307,118,3,0.60000002,0.1,369,192,
7308,118,3,0.60000002,0.1,370,192,
7309,118,3,0.60000002,0.1,371,192,
7310,118,3,0.60000002,0.1,342,192,
7311,118,3,0.60000002,0.1,343,192,
7312,118,3,0.60000002,0.1,344,192,
7313,118,3,0.60000002,0.1,345,192,
7314,118,3,0.60000002,0.1,346,192,
7315,118,3,0.60000002,0.1,348,192,
7316,118,3,0.60000002,8,379,192,
7317,118,4,0.1,0.1,380,192,
7318,118,4,0.1,0.1,198,192,
7319,118,4,0.1,0.1,201,192,
7320,118,4,0.1,0.1,237,192,
7321,118,4,0.1,0.1,205,192,
7322,118,4,0.1,0.1,208,192,
7323,118,4,0.1,0.1,241,192,
7324,119,1,80,75,276,198,"250"
7325,119,1,80,5,279,198,
7326,119,2,0.2,0.60000002,92,198,
7327,119,2,0.2,0.60000002,95,198,
7328,119,2,0.2,0.60000002,94,198,
7329,119,2,0.2,0.60000002,93,198,
7330,119,2,0.2,0.60000002,96,198,
7331,119,2,0.2,1,104,198,
7332,119,2,0.2,1,107,198,
7333,119,2,0.2,1,106,198,
7334,119,2,0.2,1,105,198,
7335,119,2,0.2,1,108,198,
7336,119,2,0.2,0.1,110,198,
7337,119,2,0.2,0.1,113,198,
7338,119,2,0.2,0.1,112,198,
7339,119,2,0.2,0.1,111,198,
7340,119,2,0.2,0.1,114,198,
7341,119,2,0.2,0.2,122,198,
7342,119,2,0.2,0.2,125,198,
7343,119,2,0.2,0.2,124,198,
7344,119,2,0.2,0.1,123,198,
7345,119,2,0.2,0.30000001,126,198,
7346,119,2,0.2,2.4000001,229,198,
7347,119,2,0.2,4.4000001,230,198,
7348,119,2,0.2,4.5999999,259,198,
7349,119,2,0.2,8.6000004,260,198,
7350,119,2,0.2,0.69999999,229,198,"Expert Archers"
7351,119,2,0.2,2,230,198,"Expert Archers"
7352,119,2,0.2,1.3,259,198,"Expert Scholars"
7353,119,2,0.2,4,260,198,"Expert Scholars"
7354,119,2,0.2,0.2,234,198,
7355,119,2,0.2,0.2,235,198,
7356,119,2,0.2,0.2,236,198,
7357,119,2,0.2,0.2,264,198,
7358,119,2,0.2,0.2,265,198,
7359,119,2,0.2,0.2,266,198,
7360,119,3,0.60000002,0.2,350,198,
7361,119,3,0.60000002,0.1,351,198,
7362,119,3,0.60000002,0.2,356,198,
7363,119,3,0.60000002,0.1,357,198,
7364,119,3,0.60000002,0.2,353,198,
7365,119,3,0.60000002,0.1,354,198,
7366,119,3,0.60000002,0.2,359,198,
7367,119,3,0.60000002,0.1,360,198,
7368,119,3,0.60000002,0.2,362,198,
7369,119,3,0.60000002,0.1,363,198,
7370,119,3,0.60000002,0.30000001,330,198,
7371,119,3,0.60000002,0.30000001,331,198,
7372,119,3,0.60000002,0.30000001,337,198,
7373,119,3,0.60000002,0.30000001,338,198,
7374,119,3,0.60000002,0.30000001,339,198,
7375,119,3,0.60000002,0.30000001,340,198,
7376,119,3,0.60000002,0.30000001,341,198,
7377,119,3,0.60000002,0.1,367,198,
7378,119,3,0.60000002,0.1,368,198,
7379,119,3,0.60000002,0.1,369,198,
7380,119,3,0.60000002,0.1,370,198,
7381,119,3,0.60000002,0.1,371,198,
7382,119,3,0.60000002,0.1,342,198,
7383,119,3,0.60000002,0.1,343,198,
7384,119,3,0.60000002,0.1,344,198,
7385,119,3,0.60000002,0.1,345,198,
7386,119,3,0.60000002,0.1,346,198,
7387,119,3,0.60000002,0.1,348,198,
7388,119,3,0.60000002,8,379,198,
7389,119,4,0.1,0.1,380,198,
7390,119,4,0.1,0.1,237,198,
7391,119,4,0.1,0.1,267,198,
7392,119,4,0.1,0.1,241,198,
7393,119,4,0.1,0.1,271,198,
7394,120,1,80,75,276,204,"256"
7395,120,1,80,5,279,204,
7396,120,2,0.2,0.60000002,92,204,
7397,120,2,0.2,0.60000002,95,204,
7398,120,2,0.2,0.60000002,94,204,
7399,120,2,0.2,0.60000002,93,204,
7400,120,2,0.2,0.60000002,96,204,
7401,120,2,0.2,1,98,204,
7402,120,2,0.2,1,99,204,
7403,120,2,0.2,1,100,204,
7404,120,2,0.2,1,101,204,
7405,120,2,0.2,1,102,204,
7406,120,2,0.2,0.1,110,204,
7407,120,2,0.2,0.1,113,204,
7408,120,2,0.2,0.1,112,204,
7409,120,2,0.2,0.1,111,204,
7410,120,2,0.2,0.1,114,204,
7411,120,2,0.2,0.2,116,204,
7412,120,2,0.2,0.2,119,204,
7413,120,2,0.2,0.2,118,204,
7414,120,2,0.2,0.1,117,204,
7415,120,2,0.2,0.30000001,120,204,
7416,120,2,0.2,2.4000001,229,204,
7417,120,2,0.2,4.4000001,230,204,
7418,120,2,0.2,4.5999999,187,204,
7419,120,2,0.2,8.6000004,188,204,
7420,120,2,0.2,0.69999999,229,204,"Expert Archers"
7421,120,2,0.2,2,230,204,"Expert Archers"
7422,120,2,0.2,1.3,187,204,"Expert Knights"
7423,120,2,0.2,4,188,204,"Expert Knights"
7424,120,2,0.2,0.2,234,204,
7425,120,2,0.2,0.2,235,204,
7426,120,2,0.2,0.2,236,204,
7427,120,2,0.2,0.1,192,204,
7428,120,2,0.2,0.1,193,204,
7429,120,2,0.2,0.1,194,204,
7430,120,2,0.2,0.1,195,204,
7431,120,2,0.2,0.1,196,204,
7432,120,2,0.2,0.1,197,204,
7433,120,3,0.60000002,0.2,350,204,
7434,120,3,0.60000002,0.1,351,204,
7435,120,3,0.60000002,0.2,356,204,
7436,120,3,0.60000002,0.1,357,204,
7437,120,3,0.60000002,0.2,353,204,
7438,120,3,0.60000002,0.1,354,204,
7439,120,3,0.60000002,0.2,359,204,
7440,120,3,0.60000002,0.1,360,204,
7441,120,3,0.60000002,0.2,362,204,
7442,120,3,0.60000002,0.1,363,204,
7443,120,3,0.60000002,0.30000001,330,204,
7444,120,3,0.60000002,0.30000001,331,204,
7445,120,3,0.60000002,0.30000001,337,204,
7446,120,3,0.60000002,0.30000001,338,204,
7447,120,3,0.60000002,0.30000001,339,204,
7448,120,3,0.60000002,0.30000001,340,204,
7449,120,3,0.60000002,0.30000001,341,204,
7450,120,3,0.60000002,0.1,367,204,
7451,120,3,0.60000002,0.1,368,204,
7452,120,3,0.60000002,0.1,369,204,
7453,120,3,0.60000002,0.1,370,204,
7454,120,3,0.60000002,0.1,371,204,
7455,120,3,0.60000002,0.1,342,204,
7456,120,3,0.60000002,0.1,343,204,
7457,120,3,0.60000002,0.1,344,204,
7458,120,3,0.60000002,0.1,345,204,
7459,120,3,0.60000002,0.1,346,204,
7460,120,3,0.60000002,0.1,348,204,
7461,120,3,0.60000002,8,379,204,
7462,120,4,0.1,0.1,380,204,
7463,120,4,0.1,0.1,237,204,
7464,120,4,0.1,0.1,198,204,
7465,120,4,0.1,0.1,201,204,
7466,120,4,0.1,0.1,205,204,
7467,120,4,0.1,0.1,208,204,
7468,120,4,0.1,0.1,241,204,
7469,127,1,90,80,276,242,"418"
7470,127,2,0.1,2.5,192,242,
7471,127,2,0.1,2.5,193,242,
7472,127,2,0.1,2.5,194,242,
7473,127,2,0.1,2.5,234,242,
7474,127,2,0.1,2.5,235,242,
7475,127,2,0.1,2.5,236,242,
7476,127,2,0.1,2.5,264,242,
7477,127,2,0.1,2.5,265,242,
7478,127,2,0.1,2.5,266,242,
7479,127,2,0.1,2.5,195,242,
7480,127,2,0.1,2.5,196,242,
7481,127,2,0.1,2.5,197,242,
7482,127,2,0.1,1,198,242,
7483,127,2,0.1,1,199,242,
7484,127,2,0.1,1,200,242,
7485,127,2,0.1,1,201,242,
7486,127,2,0.1,1,202,242,
7487,127,2,0.1,1,203,242,
7488,127,2,0.1,1,237,242,
7489,127,2,0.1,1,238,242,
7490,127,2,0.1,1,239,242,
7491,127,2,0.1,1,267,242,
7492,127,2,0.1,1,268,242,
7493,127,2,0.1,1,269,242,
7494,127,3,1.9,0.2,350,242,
7495,127,3,1.9,0.1,351,242,
7496,127,3,1.9,0.2,356,242,
7497,127,3,1.9,0.1,357,242,
7498,127,3,1.9,0.2,353,242,
7499,127,3,1.9,0.1,354,242,
7500,127,3,1.9,0.2,359,242,
7501,127,3,1.9,0.1,360,242,
7502,127,3,1.9,0.2,362,242,
7503,127,3,1.9,0.1,363,242,
7504,127,3,1.9,0.30000001,330,242,
7505,127,3,1.9,0.30000001,331,242,
7506,127,3,1.9,0.30000001,337,242,
7507,127,3,1.9,0.30000001,338,242,
7508,127,3,1.9,0.30000001,339,242,
7509,127,3,1.9,0.30000001,340,242,
7510,127,3,1.9,0.30000001,341,242,
7511,127,3,1.9,0.1,367,242,
7512,127,3,1.9,0.1,368,242,
7513,127,3,1.9,0.1,369,242,
7514,127,3,1.9,0.1,370,242,
7515,127,3,1.9,0.1,371,242,
7516,127,3,1.9,0.1,342,242,
7517,127,3,1.9,0.1,343,242,
7518,127,3,1.9,0.1,344,242,
7519,127,3,1.9,0.1,345,242,
7520,127,3,1.9,0.1,346,242,
7521,127,3,1.9,0.1,348,242,
7522,127,3,1.9,8,379,242,
7523,128,1,85,65,276,68,"136"
7524,128,1,85,6,279,68,
7525,128,1,85,3,277,68,
7526,128,2,1.5,0.30000001,261,68,
7527,128,2,1.5,0.1,262,68,
7528,128,2,1.5,0.1,263,68,
7529,128,2,1.5,0.80000001,258,68,
7530,128,2,1.5,0.30000001,259,68,
7531,128,2,1.5,0.30000001,260,68,
7532,128,2,1.5,0.2,374,68,
7533,128,2,1.5,0.1,259,68,"Veteran Scholars"
7534,128,2,1.5,0.1,260,68,"Veteran Scholars"
7535,128,2,1.5,0.1,259,68,"Skillful Scholars"
7536,128,2,1.5,0.1,260,68,"Skillful Scholars"
7537,128,2,1.5,0.40000001,104,68,
7538,128,2,1.5,0.40000001,107,68,
7539,128,2,1.5,0.40000001,106,68,
7540,128,2,1.5,0.40000001,105,68,
7541,128,2,1.5,0.40000001,108,68,
7542,128,3,0.5,0.30000001,350,68,
7543,128,3,0.5,0.30000001,356,68,
7544,128,3,0.5,0.30000001,353,68,
7545,128,3,0.5,0.30000001,359,68,
7546,128,3,0.5,0.30000001,362,68,
7547,128,3,0.5,0.30000001,330,68,
7548,128,3,0.5,0.30000001,331,68,
7549,128,3,0.5,0.30000001,337,68,
7550,128,3,0.5,0.30000001,338,68,
7551,128,3,0.5,0.30000001,339,68,
7552,128,3,0.5,0.30000001,340,68,
7553,128,3,0.5,0.30000001,341,68,
7554,128,3,0.5,0.1,367,68,
7555,128,3,0.5,0.1,368,68,
7556,128,3,0.5,0.1,369,68,
7557,128,3,0.5,0.1,370,68,
7558,128,3,0.5,0.1,371,68,
7559,128,3,0.5,0.1,342,68,
7560,128,3,0.5,0.1,343,68,
7561,128,3,0.5,0.1,344,68,
7562,128,3,0.5,0.1,345,68,
7563,128,3,0.5,0.1,346,68,
7564,128,3,0.5,0.1,347,68,
7565,128,3,0.5,5,378,68,
7566,128,3,0.5,5,377,68,
7567,128,3,0.5,10,379,68,
7568,128,4,0.1,0.1,380,68,
7569,128,4,0.1,0.2,264,68,
7570,129,1,85,65,276,72,"138"
7571,129,1,85,6,279,72,
7572,129,1,85,3,277,72,
7573,129,2,1.5,0.30000001,189,72,
7574,129,2,1.5,0.1,190,72,
7575,129,2,1.5,0.1,191,72,
7576,129,2,1.5,0.80000001,186,72,
7577,129,2,1.5,0.30000001,187,72,
7578,129,2,1.5,0.30000001,188,72,
7579,129,2,1.5,0.2,374,72,
7580,129,2,1.5,0.1,187,72,"Veteran Knights"
7581,129,2,1.5,0.1,188,72,"Veteran Knights"
7582,129,2,1.5,0.1,187,72,"Strong Knights"
7583,129,2,1.5,0.1,188,72,"Strong Knights"
7584,129,2,1.5,0.40000001,98,72,
7585,129,2,1.5,0.40000001,99,72,
7586,129,2,1.5,0.40000001,100,72,
7587,129,2,1.5,0.40000001,101,72,
7588,129,2,1.5,0.40000001,102,72,
7589,129,2,1.5,0.40000001,166,72,
7590,129,3,0.5,0.30000001,350,72,
7591,129,3,0.5,0.30000001,356,72,
7592,129,3,0.5,0.30000001,353,72,
7593,129,3,0.5,0.30000001,359,72,
7594,129,3,0.5,0.30000001,362,72,
7595,129,3,0.5,0.30000001,330,72,
7596,129,3,0.5,0.30000001,331,72,
7597,129,3,0.5,0.30000001,337,72,
7598,129,3,0.5,0.30000001,338,72,
7599,129,3,0.5,0.30000001,339,72,
7600,129,3,0.5,0.30000001,340,72,
7601,129,3,0.5,0.30000001,341,72,
7602,129,3,0.5,0.1,367,72,
7603,129,3,0.5,0.1,368,72,
7604,129,3,0.5,0.1,369,72,
7605,129,3,0.5,0.1,370,72,
7606,129,3,0.5,0.1,371,72,
7607,129,3,0.5,0.1,342,72,
7608,129,3,0.5,0.1,343,72,
7609,129,3,0.5,0.1,344,72,
7610,129,3,0.5,0.1,345,72,
7611,129,3,0.5,0.1,346,72,
7612,129,3,0.5,0.1,347,72,
7613,129,3,0.5,5,378,72,
7614,129,3,0.5,5,377,72,
7615,129,3,0.5,10,379,72,
7616,129,4,0.1,0.1,380,72,
7617,129,4,0.1,0.1,192,72,
7618,129,4,0.1,0.1,195,72,
7619,130,1,85,65,276,77,"140"
7620,130,1,85,6,279,77,
7621,130,1,85,3,277,77,
7622,130,2,1.5,0.30000001,231,77,
7623,130,2,1.5,0.1,232,77,
7624,130,2,1.5,0.1,233,77,
7625,130,2,1.5,0.80000001,228,77,
7626,130,2,1.5,0.30000001,229,77,
7627,130,2,1.5,0.30000001,230,77,
7628,130,2,1.5,0.2,374,77,
7629,130,2,1.5,0.1,229,77,"Veteran Archers"
7630,130,2,1.5,0.1,230,77,"Veteran Archers"
7631,130,2,1.5,0.1,229,77,"Skillful Archers "
7632,130,2,1.5,0.1,230,77,"Skillful Archers "
7633,130,2,1.5,0.40000001,92,77,
7634,130,2,1.5,0.40000001,95,77,
7635,130,2,1.5,0.40000001,94,77,
7636,130,2,1.5,0.40000001,93,77,
7637,130,2,1.5,0.40000001,96,77,
7638,130,3,0.5,0.30000001,350,77,
7639,130,3,0.5,0.30000001,356,77,
7640,130,3,0.5,0.30000001,353,77,
7641,130,3,0.5,0.30000001,359,77,
7642,130,3,0.5,0.30000001,362,77,
7643,130,3,0.5,0.30000001,330,77,
7644,130,3,0.5,0.30000001,331,77,
7645,130,3,0.5,0.30000001,337,77,
7646,130,3,0.5,0.30000001,338,77,
7647,130,3,0.5,0.30000001,339,77,
7648,130,3,0.5,0.30000001,340,77,
7649,130,3,0.5,0.30000001,341,77,
7650,130,3,0.5,0.1,367,77,
7651,130,3,0.5,0.1,368,77,
7652,130,3,0.5,0.1,369,77,
7653,130,3,0.5,0.1,370,77,
7654,130,3,0.5,0.1,371,77,
7655,130,3,0.5,0.1,342,77,
7656,130,3,0.5,0.1,343,77,
7657,130,3,0.5,0.1,344,77,
7658,130,3,0.5,0.1,345,77,
7659,130,3,0.5,0.1,346,77,
7660,130,3,0.5,0.1,347,77,
7661,130,3,0.5,5,378,77,
7662,130,3,0.5,5,377,77,
7663,130,3,0.5,10,379,77,
7664,130,4,0.1,0.1,380,77,
7665,130,4,0.1,0.2,234,77,
7666,131,1,85,65,276,81,"143"
7667,131,1,85,6,279,81,
7668,131,1,85,3,277,81,
7669,131,2,1.5,0.30000001,228,81,
7670,131,2,1.5,0.1,229,81,"Veteran Archers"
7671,131,2,1.5,0.1,230,81,"Veteran Archers"
7672,131,2,1.5,0.1,229,81,"Skillful Archers "
7673,131,2,1.5,0.1,230,81,"Skillful Archers "
7674,131,2,1.5,0.30000001,186,81,
7675,131,2,1.5,0.1,187,81,"Veteran Knights"
7676,131,2,1.5,0.1,188,81,"Veteran Knights"
7677,131,2,1.5,0.1,187,81,"Strong Knights"
7678,131,2,1.5,0.1,188,81,"Strong Knights"
7679,131,2,1.5,0.30000001,258,81,
7680,131,2,1.5,0.2,259,81,"Veteran Scholars"
7681,131,2,1.5,0.1,260,81,"Veteran Scholars"
7682,131,2,1.5,0.1,259,81,"Skillful Scholars"
7683,131,2,1.5,0.1,260,81,"Skillful Scholars"
7684,131,2,1.5,0.30000001,231,81,
7685,131,2,1.5,0.1,232,81,
7686,131,2,1.5,0.1,233,81,
7687,131,2,1.5,0.30000001,189,81,
7688,131,2,1.5,0.1,190,81,
7689,131,2,1.5,0.1,191,81,
7690,131,2,1.5,0.30000001,261,81,
7691,131,2,1.5,0.1,262,81,
7692,131,2,1.5,0.1,263,81,
7693,131,2,1.5,0.30000001,374,81,
7694,131,2,1.5,0.1,92,81,
7695,131,2,1.5,0.1,95,81,
7696,131,2,1.5,0.1,94,81,
7697,131,2,1.5,0.1,93,81,
7698,131,2,1.5,0.1,96,81,
7699,131,2,1.5,0.1,98,81,
7700,131,2,1.5,0.1,99,81,
7701,131,2,1.5,0.1,100,81,
7702,131,2,1.5,0.1,101,81,
7703,131,2,1.5,0.1,102,81,
7704,131,2,1.5,0.1,104,81,
7705,131,2,1.5,0.1,107,81,
7706,131,2,1.5,0.1,106,81,
7707,131,2,1.5,0.1,105,81,
7708,131,2,1.5,0.1,108,81,
7709,131,3,0.5,0.30000001,350,81,
7710,131,3,0.5,0.30000001,356,81,
7711,131,3,0.5,0.30000001,353,81,
7712,131,3,0.5,0.30000001,359,81,
7713,131,3,0.5,0.30000001,362,81,
7714,131,3,0.5,0.30000001,330,81,
7715,131,3,0.5,0.30000001,331,81,
7716,131,3,0.5,0.30000001,337,81,
7717,131,3,0.5,0.30000001,338,81,
7718,131,3,0.5,0.30000001,339,81,
7719,131,3,0.5,0.30000001,340,81,
7720,131,3,0.5,0.30000001,341,81,
7721,131,3,0.5,0.1,367,81,
7722,131,3,0.5,0.1,368,81,
7723,131,3,0.5,0.1,369,81,
7724,131,3,0.5,0.1,370,81,
7725,131,3,0.5,0.1,371,81,
