status,monster_name,item_name,normalized_monster,normalized_item
legacy-only-name-pair,hookofshadowtroop1,despoticforced,hookofshadowtroop1,despoticforced
legacy-only-name-pair,hookofshadowtroop1,diamondarmor,hookofshadowtroop1,diamondarmor
legacy-only-name-pair,hookofshadowtroop1,diamondboots,hookofshadowtroop1,diamondboots
legacy-only-name-pair,hookofshadowtroop1,diamondbow,hookofshadowtroop1,diamondbow
legacy-only-name-pair,hookofshadowtroop1,diamondgloves,hookofshadowtroop1,diamondgloves
legacy-only-name-pair,hookofshadowtroop1,diamondheroic,hookofshadowtroop1,diamondheroic
legacy-only-name-pair,hookofshadowtroop1,diamondhood,hookofshadowtroop1,diamondhood
legacy-only-name-pair,hookofshadowtroop1,diamondshorts,hookofshadowtroop1,diamondshorts
legacy-only-name-pair,hookofshadowtroop1,diamondstick,hookofshadowtroop1,diamondstick
legacy-only-name-pair,hookofshadowtroop1,dignifiedfixed,hookofshadowtroop1,dignifiedfixed
legacy-only-name-pair,hookofshadowtroop1,distinctmerciful,hookofshadowtroop1,distinctmerciful
legacy-only-name-pair,hookofshadowtroop1,explosivedestructive,hookofshadowtroop1,explosivedestructive
legacy-only-name-pair,hookofshadowtroop1,flexibleagile,hookofshadowtroop1,flexibleagile
legacy-only-name-pair,hookofshadowtroop1,generalofancienttribalmacsbow,hookofshadowtroop1,generalofancienttribalmacsbow
legacy-only-name-pair,hookofshadowtroop1,generalsstick,hookofshadowtroop1,generalsstick
legacy-only-name-pair,hookofshadowtroop1,geons,hookofshadowtroop1,geons
legacy-only-name-pair,hookofshadowtroop1,glidinginstant,hookofshadowtroop1,glidinginstant
legacy-only-name-pair,hookofshadowtroop1,gloriousfixed,hookofshadowtroop1,gloriousfixed
legacy-only-name-pair,hookofshadowtroop1,invincibleharsh,hookofshadowtroop1,invincibleharsh
legacy-only-name-pair,hookofshadowtroop1,joongbangchairpersonssinglestick,hookofshadowtroop1,joongbangchairpersonssinglestick
legacy-only-name-pair,hookofshadowtroop1,joongbangchairpersonswhitestick,hookofshadowtroop1,joongbangchairpersonswhitestick
legacy-only-name-pair,hookofshadowtroop1,linepatternstickwithblackcrowsfeather,hookofshadowtroop1,linepatternstickwithblackcrowsfeather
legacy-only-name-pair,hookofshadowtroop1,magicalpowerswise,hookofshadowtroop1,magicalpowerswise
legacy-only-name-pair,hookofshadowtroop1,mediummedicine,hookofshadowtroop1,mediummedicine
legacy-only-name-pair,hookofshadowtroop1,mercifulfixed,hookofshadowtroop1,mercifulfixed
legacy-only-name-pair,hookofshadowtroop1,mightyabsoluteness,hookofshadowtroop1,mightyabsoluteness
legacy-only-name-pair,hookofshadowtroop1,ordinaryfictional,hookofshadowtroop1,ordinaryfictional
legacy-only-name-pair,hookofshadowtroop1,paradoxicalcelebrated,hookofshadowtroop1,paradoxicalcelebrated
legacy-only-name-pair,hookofshadowtroop1,pridefulhealthy,hookofshadowtroop1,pridefulhealthy
legacy-only-name-pair,hookofshadowtroop1,revengesagile,hookofshadowtroop1,revengesagile
legacy-only-name-pair,hookofshadowtroop1,ruinousfictional,hookofshadowtroop1,ruinousfictional
legacy-only-name-pair,hookofshadowtroop1,seabreamwithblood,hookofshadowtroop1,seabreamwithblood
legacy-only-name-pair,hookofshadowtroop1,singakdoosuklinarmor,hookofshadowtroop1,singakdoosuklinarmor
legacy-only-name-pair,hookofshadowtroop1,singakdoosuklinboots,hookofshadowtroop1,singakdoosuklinboots
legacy-only-name-pair,hookofshadowtroop1,singakdoosuklingloves,hookofshadowtroop1,singakdoosuklingloves
legacy-only-name-pair,hookofshadowtroop1,singakdoosuklinhood,hookofshadowtroop1,singakdoosuklinhood
legacy-only-name-pair,hookofshadowtroop1,singakdoosuklinshorts,hookofshadowtroop1,singakdoosuklinshorts
legacy-only-name-pair,hookofshadowtroop1,steelbow,hookofshadowtroop1,steelbow
legacy-only-name-pair,hookofshadowtroop1,steelbowwithcrowsfeather,hookofshadowtroop1,steelbowwithcrowsfeather
legacy-only-name-pair,hookofshadowtroop1,steelbowwithgoldencrowsfeather,hookofshadowtroop1,steelbowwithgoldencrowsfeather
legacy-only-name-pair,hookofshadowtroop1,steelyablaze,hookofshadowtroop1,steelyablaze
legacy-only-name-pair,hookofshadowtroop1,stickwithblackcrowsfeather,hookofshadowtroop1,stickwithblackcrowsfeather
legacy-only-name-pair,hookofshadowtroop1,stickwithbluecrowsfeather,hookofshadowtroop1,stickwithbluecrowsfeather
legacy-only-name-pair,hookofshadowtroop1,stoneofchance,hookofshadowtroop1,stoneofchance
legacy-only-name-pair,hookofshadowtroop1,strongestmansforced,hookofshadowtroop1,strongestmansforced
legacy-only-name-pair,hookofshadowtroop1,strongmansforced,hookofshadowtroop1,strongmansforced
legacy-only-name-pair,hookofshadowtroop1,thekingguhbalhansrash,hookofshadowtroop1,thekingguhbalhansrash
legacy-only-name-pair,hookofshadowtroop1,vitalhealthy,hookofshadowtroop1,vitalhealthy
legacy-only-name-pair,hookofshadowtroop1,whitedaechangeauboots,hookofshadowtroop1,whitedaechangeauboots
legacy-only-name-pair,hookofshadowtroop1,whitedaechangeauclothes,hookofshadowtroop1,whitedaechangeauclothes
legacy-only-name-pair,hookofshadowtroop1,whitedaechangeaugloves,hookofshadowtroop1,whitedaechangeaugloves
legacy-only-name-pair,hookofshadowtroop1,whitedaechangeauhairdecoration,hookofshadowtroop1,whitedaechangeauhairdecoration
legacy-only-name-pair,hookofshadowtroop1,whitedaechangeaushorts,hookofshadowtroop1,whitedaechangeaushorts
legacy-only-name-pair,hookofshadowtroop1,wisefictional,hookofshadowtroop1,wisefictional
legacy-only-name-pair,hookofshadowtroop1,yeonlinsteelbow,hookofshadowtroop1,yeonlinsteelbow
legacy-only-name-pair,hookofshadowtroop2,ablazehealthy,hookofshadowtroop2,ablazehealthy
legacy-only-name-pair,hookofshadowtroop2,absolutekeen,hookofshadowtroop2,absolutekeen
legacy-only-name-pair,hookofshadowtroop2,beedandaechangeauboots,hookofshadowtroop2,beedandaechangeauboots
legacy-only-name-pair,hookofshadowtroop2,beedandaechangeauclothes,hookofshadowtroop2,beedandaechangeauclothes
legacy-only-name-pair,hookofshadowtroop2,beedandaechangeaugloves,hookofshadowtroop2,beedandaechangeaugloves
legacy-only-name-pair,hookofshadowtroop2,beedandaechangeauhairdecoration,hookofshadowtroop2,beedandaechangeauhairdecoration
legacy-only-name-pair,hookofshadowtroop2,beedandaechangeaushorts,hookofshadowtroop2,beedandaechangeaushorts
legacy-only-name-pair,hookofshadowtroop2,blackgoldentreasuresword,hookofshadowtroop2,blackgoldentreasuresword
legacy-only-name-pair,hookofshadowtroop2,breakthroughsstrongestmans,hookofshadowtroop2,breakthroughsstrongestmans
legacy-only-name-pair,hookofshadowtroop2,butterflyshapedgiantsword,hookofshadowtroop2,butterflyshapedgiantsword
legacy-only-name-pair,hookofshadowtroop2,butterflyshapedtreasuresword,hookofshadowtroop2,butterflyshapedtreasuresword
legacy-only-name-pair,hookofshadowtroop2,dashyagile,hookofshadowtroop2,dashyagile
legacy-only-name-pair,hookofshadowtroop2,decisionaldashy,hookofshadowtroop2,decisionaldashy
legacy-only-name-pair,hookofshadowtroop2,despoticforced,hookofshadowtroop2,despoticforced
legacy-only-name-pair,hookofshadowtroop2,diamondgiantsword,hookofshadowtroop2,diamondgiantsword
legacy-only-name-pair,hookofshadowtroop2,diamondheroic,hookofshadowtroop2,diamondheroic
legacy-only-name-pair,hookofshadowtroop2,diamondscaledarmor,hookofshadowtroop2,diamondscaledarmor
legacy-only-name-pair,hookofshadowtroop2,diamondscaledboots,hookofshadowtroop2,diamondscaledboots
legacy-only-name-pair,hookofshadowtroop2,diamondscaledgloves,hookofshadowtroop2,diamondscaledgloves
legacy-only-name-pair,hookofshadowtroop2,diamondscaledhelmet,hookofshadowtroop2,diamondscaledhelmet
legacy-only-name-pair,hookofshadowtroop2,diamondscaledshorts,hookofshadowtroop2,diamondscaledshorts
legacy-only-name-pair,hookofshadowtroop2,diamondstick,hookofshadowtroop2,diamondstick
legacy-only-name-pair,hookofshadowtroop2,diamondtreasuresword,hookofshadowtroop2,diamondtreasuresword
legacy-only-name-pair,hookofshadowtroop2,dignifiedfixed,hookofshadowtroop2,dignifiedfixed
legacy-only-name-pair,hookofshadowtroop2,distinctmerciful,hookofshadowtroop2,distinctmerciful
legacy-only-name-pair,hookofshadowtroop2,explosivedestructive,hookofshadowtroop2,explosivedestructive
legacy-only-name-pair,hookofshadowtroop2,flexibleagile,hookofshadowtroop2,flexibleagile
legacy-only-name-pair,hookofshadowtroop2,generalsgiantsword,hookofshadowtroop2,generalsgiantsword
legacy-only-name-pair,hookofshadowtroop2,generalstreasuresword,hookofshadowtroop2,generalstreasuresword
legacy-only-name-pair,hookofshadowtroop2,geons,hookofshadowtroop2,geons
legacy-only-name-pair,hookofshadowtroop2,giantsword,hookofshadowtroop2,giantsword
legacy-only-name-pair,hookofshadowtroop2,glidinginstant,hookofshadowtroop2,glidinginstant
legacy-only-name-pair,hookofshadowtroop2,gloriousfixed,hookofshadowtroop2,gloriousfixed
legacy-only-name-pair,hookofshadowtroop2,goldentreasuresword,hookofshadowtroop2,goldentreasuresword
legacy-only-name-pair,hookofshadowtroop2,hwandoosaehyungbigswordwithpol,hookofshadowtroop2,hwandoosaehyungbigswordwithpol
legacy-only-name-pair,hookofshadowtroop2,intensifiedsteelarmor,hookofshadowtroop2,intensifiedsteelarmor
legacy-only-name-pair,hookofshadowtroop2,intensifiedsteelboots,hookofshadowtroop2,intensifiedsteelboots
legacy-only-name-pair,hookofshadowtroop2,intensifiedsteelgloves,hookofshadowtroop2,intensifiedsteelgloves
legacy-only-name-pair,hookofshadowtroop2,intensifiedsteelhelmet,hookofshadowtroop2,intensifiedsteelhelmet
legacy-only-name-pair,hookofshadowtroop2,intensifiedsteelshorts,hookofshadowtroop2,intensifiedsteelshorts
legacy-only-name-pair,hookofshadowtroop2,invincibleharsh,hookofshadowtroop2,invincibleharsh
legacy-only-name-pair,hookofshadowtroop2,joongbangchairpersonssinglestick,hookofshadowtroop2,joongbangchairpersonssinglestick
legacy-only-name-pair,hookofshadowtroop2,joongbangchairpersonswhitestick,hookofshadowtroop2,joongbangchairpersonswhitestick
legacy-only-name-pair,hookofshadowtroop2,linepatternstickwithblackcrowsfeather,hookofshadowtroop2,linepatternstickwithblackcrowsfeather
legacy-only-name-pair,hookofshadowtroop2,maegakhwandoosaehyungbigsword,hookofshadowtroop2,maegakhwandoosaehyungbigsword
legacy-only-name-pair,hookofshadowtroop2,magicalpowerswise,hookofshadowtroop2,magicalpowerswise
legacy-only-name-pair,hookofshadowtroop2,mediummedicine,hookofshadowtroop2,mediummedicine
legacy-only-name-pair,hookofshadowtroop2,mercifulfixed,hookofshadowtroop2,mercifulfixed
legacy-only-name-pair,hookofshadowtroop2,mightyabsoluteness,hookofshadowtroop2,mightyabsoluteness
legacy-only-name-pair,hookofshadowtroop2,ordinaryfictional,hookofshadowtroop2,ordinaryfictional
legacy-only-name-pair,hookofshadowtroop2,paradoxicalcelebrated,hookofshadowtroop2,paradoxicalcelebrated
legacy-only-name-pair,hookofshadowtroop2,pridefulhealthy,hookofshadowtroop2,pridefulhealthy
legacy-only-name-pair,hookofshadowtroop2,revengefulsword,hookofshadowtroop2,revengefulsword
legacy-only-name-pair,hookofshadowtroop2,revengesagile,hookofshadowtroop2,revengesagile
legacy-only-name-pair,hookofshadowtroop2,ruinousfictional,hookofshadowtroop2,ruinousfictional
legacy-only-name-pair,hookofshadowtroop2,seabreamwithblood,hookofshadowtroop2,seabreamwithblood
legacy-only-name-pair,hookofshadowtroop2,steelyablaze,hookofshadowtroop2,steelyablaze
legacy-only-name-pair,hookofshadowtroop2,stickwithblackcrowsfeather,hookofshadowtroop2,stickwithblackcrowsfeather
legacy-only-name-pair,hookofshadowtroop2,stickwithbluecrowsfeather,hookofshadowtroop2,stickwithbluecrowsfeather
legacy-only-name-pair,hookofshadowtroop2,stoneofchance,hookofshadowtroop2,stoneofchance
legacy-only-name-pair,hookofshadowtroop2,strongestmansforced,hookofshadowtroop2,strongestmansforced
legacy-only-name-pair,hookofshadowtroop2,strongmansforced,hookofshadowtroop2,strongmansforced
legacy-only-name-pair,hookofshadowtroop2,thekingguhbalhansrash,hookofshadowtroop2,thekingguhbalhansrash
legacy-only-name-pair,hookofshadowtroop2,vitalhealthy,hookofshadowtroop2,vitalhealthy
legacy-only-name-pair,hookofshadowtroop2,whitedaechangeauboots,hookofshadowtroop2,whitedaechangeauboots
legacy-only-name-pair,hookofshadowtroop2,whitedaechangeauclothes,hookofshadowtroop2,whitedaechangeauclothes
legacy-only-name-pair,hookofshadowtroop2,whitedaechangeaugloves,hookofshadowtroop2,whitedaechangeaugloves
legacy-only-name-pair,hookofshadowtroop2,whitedaechangeauhairdecoration,hookofshadowtroop2,whitedaechangeauhairdecoration
legacy-only-name-pair,hookofshadowtroop2,whitedaechangeaushorts,hookofshadowtroop2,whitedaechangeaushorts
legacy-only-name-pair,hookofshadowtroop2,wisefictional,hookofshadowtroop2,wisefictional
bango-only-name-pair,Hungry Demon Water Dragon,Bloodstained Clothes,hungrydemonwaterdragon,bloodstainedclothes
legacy-only-name-pair,hungrydemonwaterdragon,bloodyfightsunlawful,hungrydemonwaterdragon,bloodyfightsunlawful
legacy-only-name-pair,hungrydemonwaterdragon,celebratedfixed,hungrydemonwaterdragon,celebratedfixed
bango-only-name-pair,Hungry Demon Water Dragon,Demon Water Dragon's Head,hungrydemonwaterdragon,demonwaterdragonshead
legacy-only-name-pair,hungrydemonwaterdragon,featheryhealthy,hungrydemonwaterdragon,featheryhealthy
legacy-only-name-pair,hungrydemonwaterdragon,fiercereflective,hungrydemonwaterdragon,fiercereflective
legacy-only-name-pair,hungrydemonwaterdragon,foreseeableconfirmatory,hungrydemonwaterdragon,foreseeableconfirmatory
legacy-only-name-pair,hungrydemonwaterdragon,fundamentalhighclass,hungrydemonwaterdragon,fundamentalhighclass
matched-name-pair,Hungry Demon Water Dragon,GangGak Bow,hungrydemonwaterdragon,ganggakbow
legacy-only-name-pair,hungrydemonwaterdragon,geons,hungrydemonwaterdragon,geons
legacy-only-name-pair,hungrydemonwaterdragon,harshforced,hungrydemonwaterdragon,harshforced
legacy-only-name-pair,hungrydemonwaterdragon,head,hungrydemonwaterdragon,head
legacy-only-name-pair,hungrydemonwaterdragon,heavyblowsextreme,hungrydemonwaterdragon,heavyblowsextreme
legacy-only-name-pair,hungrydemonwaterdragon,heroichealthy,hungrydemonwaterdragon,heroichealthy
legacy-only-name-pair,hungrydemonwaterdragon,instantagile,hungrydemonwaterdragon,instantagile
matched-name-pair,Hungry Demon Water Dragon,Intensified ShaeJaGap Armor,hungrydemonwaterdragon,intensifiedshaejagaparmor
matched-name-pair,Hungry Demon Water Dragon,Intensified ShaeJaGap Hood,hungrydemonwaterdragon,intensifiedshaejagaphood
legacy-only-name-pair,hungrydemonwaterdragon,ironlegsvigorous,hungrydemonwaterdragon,ironlegsvigorous
bango-only-name-pair,Hungry Demon Water Dragon,JuckAh Big Steel dagger,hungrydemonwaterdragon,juckahbigsteeldagger
legacy-only-name-pair,hungrydemonwaterdragon,keenfictional,hungrydemonwaterdragon,keenfictional
legacy-only-name-pair,hungrydemonwaterdragon,manshealthy,hungrydemonwaterdragon,manshealthy
matched-name-pair,Hungry Demon Water Dragon,Medium Medicine,hungrydemonwaterdragon,mediummedicine
matched-name-pair,Hungry Demon Water Dragon,Medium Water of Geum-Oh Valley,hungrydemonwaterdragon,mediumwaterofgeumohvalley
legacy-only-name-pair,hungrydemonwaterdragon,meleesunlawful,hungrydemonwaterdragon,meleesunlawful
legacy-only-name-pair,hungrydemonwaterdragon,mysticsharp,hungrydemonwaterdragon,mysticsharp
legacy-only-name-pair,hungrydemonwaterdragon,predictiveconfirmatory,hungrydemonwaterdragon,predictiveconfirmatory
legacy-only-name-pair,hungrydemonwaterdragon,protectiontalisman,hungrydemonwaterdragon,protectiontalisman
legacy-only-name-pair,hungrydemonwaterdragon,rushreflective,hungrydemonwaterdragon,rushreflective
matched-name-pair,Hungry Demon Water Dragon,Sea Bream with Blood,hungrydemonwaterdragon,seabreamwithblood
matched-name-pair,Hungry Demon Water Dragon,ShaeJaGap Armor,hungrydemonwaterdragon,shaejagaparmor
matched-name-pair,Hungry Demon Water Dragon,ShaeJaGap Boots,hungrydemonwaterdragon,shaejagapboots
matched-name-pair,Hungry Demon Water Dragon,ShaeJaGap Gloves,hungrydemonwaterdragon,shaejagapgloves
matched-name-pair,Hungry Demon Water Dragon,ShaeJaGap Hood,hungrydemonwaterdragon,shaejagaphood
matched-name-pair,Hungry Demon Water Dragon,ShaeJaGap Shorts,hungrydemonwaterdragon,shaejagapshorts
matched-name-pair,Hungry Demon Water Dragon,Small Medicine,hungrydemonwaterdragon,smallmedicine
matched-name-pair,Hungry Demon Water Dragon,Small Sweet Potato,hungrydemonwaterdragon,smallsweetpotato
matched-name-pair,Hungry Demon Water Dragon,Small Water of Geum-Oh Valley,hungrydemonwaterdragon,smallwaterofgeumohvalley
