drp_azon,drp_group1,drp_group2,drp_chance1,drp_chance2,drp_item,drp_monst,drp_rev,bango_item_name,bango_monster_name,bango_value,bango_flag,provenance,source_file,source_line
11864,,,,,561,284,,General's Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12115
11865,,,,,562,284,,Ancient Dynasty's Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12116
11866,,,,,563,284,,Ancient Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12117
11867,,,,,564,284,,General's Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12118
11868,,,,,565,284,,Ancient Dynasty's Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12119
11869,,,,,566,284,,Ancient Tribal Mac's Bow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12120
11870,,,,,567,284,,General of Ancient Tribal Mac's Bow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12121
11871,,,,,568,284,,Ancient Dynasty of Tribal Mac's Bow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12122
11872,,,,,569,284,,Ancient Stick,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12123
11873,,,,,570,284,,General's Stick,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12124
11874,,,,,571,284,,Ancient Dynasty's Stick,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12125
11875,,,,,1423,284,,Diamond dagger,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12126
11876,,,,,1424,284,,Diamond dagger of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12127
11877,,,,,1425,284,,Diamond dagger of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12128
11878,,,,,1426,284,,Ancient dagger,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12129
11879,,,,,1427,284,,General's dagger,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12130
11880,,,,,1428,284,,Ancient Dynasty's dagger,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12131
11881,,,,,276,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12132
11882,,,,,277,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12133
11883,,,,,284,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12134
11884,,,,,285,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12135
11885,,,,,292,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12136
11886,,,,,293,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12137
11887,,,,,300,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12138
11888,,,,,301,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12139
11889,,,,,308,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12140
11890,,,,,309,284,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12141
11891,,,,,316,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12142
11892,,,,,318,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12143
11893,,,,,282,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12144
11894,,,,,290,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12145
11895,,,,,298,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12146
11896,,,,,306,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12147
11897,,,,,314,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12148
11898,,,,,322,284,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12149
11899,,,,,323,284,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12150
11900,,,,,324,284,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12151
11901,,,,,325,284,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12152
11902,,,,,326,284,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12153
11903,,,,,327,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12154
11904,,,,,328,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12155
11905,,,,,329,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12156
11906,,,,,330,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12157
11907,,,,,331,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12158
11908,,,,,523,284,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12159
11909,,,,,446,284,,Sea Bream with Blood,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12160
11910,,,,,993,284,,Doggebi's Fixing Tool,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12161
11911,,,,,895,285,,Stone of Shadow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12163
11912,,,,,896,285,,Stone of Holy,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12164
11913,,,,,897,285,,Stone of Flame,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12165
11914,,,,,898,285,,Stone of Ice,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12166
11915,,,,,899,285,,Stone of Lightening,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12167
11916,,,,,900,285,,Stone of Poison,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12168
11917,,,,,901,285,,Stone of Paralysis,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12169
11918,,,,,902,285,,Stone of Strength,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12170
11919,,,,,903,285,,Stone of Skill,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12171
11920,,,,,31,285,,Zamogeon,High Class Giant Doggebi,316,n,bango-file,droplist.dat,12172
11921,,,,,647,285,,Seventh Piece of Bronze Mirror,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12173
11922,,,,,648,285,,Eighth Piece of Bronze Mirror,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12174
11923,,,,,372,285,,Diamond Scaled Armor,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12175
11924,,,,,373,285,,Diamond Scaled Helmet,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12176
11925,,,,,374,285,,Diamond Scaled Gloves,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12177
11926,,,,,375,285,,Diamond Scaled Shoes,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12178
11927,,,,,376,285,,Diamond Scaled Shorts,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12179
11928,,,,,377,285,,Diamond Armor,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12180
11929,,,,,378,285,,Diamond Helmet,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12181
11930,,,,,379,285,,Diamond Gloves,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12182
11931,,,,,380,285,,Diamond Shoes,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12183
11932,,,,,381,285,,Diamond Shorts,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12184
11933,,,,,382,285,,White DaeChangEau,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12185
11934,,,,,383,285,,White DaeChangEau Hair Decoration,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12186
11935,,,,,384,285,,White DaeChangEau Gloves,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12187
11936,,,,,385,285,,White DaeChangEau Shoes,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12188
11937,,,,,386,285,,White DaeChangEau Shorts,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12189
11938,,,,,431,285,,Iron Shield With Gong,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12190
11939,,,,,457,285,,Diamond Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12191
11940,,,,,458,285,,Diamond Sword of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12192
11941,,,,,459,285,,Diamond Sword of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12193
11942,,,,,460,285,,Diamond Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12194
11943,,,,,461,285,,Diamond Giant Sword of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12195
11944,,,,,462,285,,Diamond Giant Sword of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12196
11945,,,,,463,285,,Diamond Bow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12197
11946,,,,,464,285,,Diamond Bow of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12198
11947,,,,,465,285,,Diamond Bow of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12199
11948,,,,,466,285,,Diamond Stick,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12200
11949,,,,,467,285,,Diamond Stick of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12201
11950,,,,,468,285,,Diamond Stick of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12202
11951,,,,,560,285,,Ancient Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12203
11952,,,,,561,285,,General's Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12204
11953,,,,,562,285,,Ancient Dynasty's Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12205
11954,,,,,563,285,,Ancient Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12206
11955,,,,,564,285,,General's Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12207
11956,,,,,565,285,,Ancient Dynasty's Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12208
11957,,,,,566,285,,Ancient Tribal Mac's Bow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12209
11958,,,,,567,285,,General of Ancient Tribal Mac's Bow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12210
11959,,,,,568,285,,Ancient Dynasty of Tribal Mac's Bow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12211
11960,,,,,569,285,,Ancient Stick,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12212
11961,,,,,570,285,,General's Stick,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12213
11962,,,,,571,285,,Ancient Dynasty's Stick,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12214
11963,,,,,1423,285,,Diamond dagger,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12215
11964,,,,,1424,285,,Diamond dagger of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12216
11965,,,,,1425,285,,Diamond dagger of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12217
11966,,,,,1426,285,,Ancient dagger,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12218
11967,,,,,1427,285,,General's dagger,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12219
11968,,,,,1428,285,,Ancient Dynasty's dagger,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12220
11969,,,,,276,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12221
11970,,,,,277,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12222
11971,,,,,284,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12223
11972,,,,,285,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12224
11973,,,,,292,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12225
11974,,,,,293,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12226
11975,,,,,300,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12227
11976,,,,,301,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12228
11977,,,,,308,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12229
11978,,,,,309,285,,Talisman of Wonder,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12230
11979,,,,,316,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12231
11980,,,,,318,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12232
11981,,,,,282,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12233
11982,,,,,290,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12234
11983,,,,,298,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12235
11984,,,,,306,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12236
11985,,,,,314,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12237
11986,,,,,322,285,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12238
11987,,,,,323,285,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12239
11988,,,,,324,285,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12240
11989,,,,,325,285,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12241
11990,,,,,326,285,,Talisman of Protection,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12242
11991,,,,,327,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12243
11992,,,,,328,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12244
11993,,,,,329,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12245
11994,,,,,330,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12246
11995,,,,,331,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12247
11996,,,,,523,285,,Talisman of Intensification,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12248
11997,,,,,446,285,,Sea Bream with Blood,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12249
11998,,,,,993,285,,Doggebi's Fixing Tool,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12250
11999,,,,,895,286,,Stone of Shadow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12252
12000,,,,,896,286,,Stone of Holy,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12253
12001,,,,,897,286,,Stone of Flame,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12254
12002,,,,,898,286,,Stone of Ice,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12255
12003,,,,,899,286,,Stone of Lightening,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12256
12004,,,,,900,286,,Stone of Poison,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12257
12005,,,,,901,286,,Stone of Paralysis,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12258
12006,,,,,902,286,,Stone of Strength,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12259
12007,,,,,903,286,,Stone of Skill,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12260
12008,,,,,31,286,,Zamogeon,High Class Giant Doggebi,318,n,bango-file,droplist.dat,12261
12009,,,,,647,286,,Seventh Piece of Bronze Mirror,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12262
12010,,,,,648,286,,Eighth Piece of Bronze Mirror,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12263
12011,,,,,372,286,,Diamond Scaled Armor,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12264
12012,,,,,373,286,,Diamond Scaled Helmet,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12265
12013,,,,,374,286,,Diamond Scaled Gloves,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12266
12014,,,,,375,286,,Diamond Scaled Shoes,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12267
12015,,,,,376,286,,Diamond Scaled Shorts,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12268
12016,,,,,377,286,,Diamond Armor,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12269
12017,,,,,378,286,,Diamond Helmet,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12270
12018,,,,,379,286,,Diamond Gloves,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12271
12019,,,,,380,286,,Diamond Shoes,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12272
12020,,,,,381,286,,Diamond Shorts,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12273
12021,,,,,382,286,,White DaeChangEau,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12274
12022,,,,,383,286,,White DaeChangEau Hair Decoration,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12275
12023,,,,,384,286,,White DaeChangEau Gloves,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12276
12024,,,,,385,286,,White DaeChangEau Shoes,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12277
12025,,,,,386,286,,White DaeChangEau Shorts,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12278
12026,,,,,431,286,,Iron Shield With Gong,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12279
12027,,,,,457,286,,Diamond Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12280
12028,,,,,458,286,,Diamond Sword of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12281
12029,,,,,459,286,,Diamond Sword of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12282
12030,,,,,460,286,,Diamond Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12283
12031,,,,,461,286,,Diamond Giant Sword of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12284
12032,,,,,462,286,,Diamond Giant Sword of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12285
12033,,,,,463,286,,Diamond Bow,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12286
12034,,,,,464,286,,Diamond Bow of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12287
12035,,,,,465,286,,Diamond Bow of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12288
12036,,,,,466,286,,Diamond Stick,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12289
12037,,,,,467,286,,Diamond Stick of Pain,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12290
12038,,,,,468,286,,Diamond Stick of Phantom,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12291
12039,,,,,560,286,,Ancient Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12292
12040,,,,,561,286,,General's Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12293
12041,,,,,562,286,,Ancient Dynasty's Treasure Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12294
12042,,,,,563,286,,Ancient Giant Sword,High Class Giant Doggebi,1,n,bango-file,droplist.dat,12295
