normalized_name,legacy_name,bango_name,bango_key,bango_definition_ordinal,skill_class,legacy_positions,match_basis,field,meaning,unit,compare_index,label_verification,bango_level_json,bango_grade_json,legacy_rpn,bango_prefix_json,bango_rpn_json,legacy_canonical_json,bango_canonical_json,verdict,attribution,notes
distancecontrol,Distance Control,Distance Control,mage-59,1,mage,4,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""58"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
distancecontrol,Distance Control,Distance Control,mage-59,1,mage,4,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""58"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
amnesia,Amnesia,Amnesia,mage-60,1,mage,4,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""59"",""0""]","[""11"",""0""]",50,"[""50""]","[""50""]","[""number"",""50""]","[[""number"",""50""]]",same,,Canonical arithmetic expressions are semantically identical.
amnesia,Amnesia,Amnesia,mage-60,1,mage,4,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""59"",""0""]","[""11"",""0""]",190,"[""190""]","[""190""]","[""number"",""190""]","[[""number"",""190""]]",same,,Canonical arithmetic expressions are semantically identical.
amnesia,Amnesia,Amnesia,mage-60,1,mage,4,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""59"",""0""]","[""11"",""0""]",1500,"[""1500""]","[""1500""]","[""number"",""1500""]","[[""number"",""1500""]]",same,,Canonical arithmetic expressions are semantically identical.
amnesia,Amnesia,Amnesia,mage-60,1,mage,4,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""59"",""0""]","[""11"",""0""]",5000,"[""5000""]","[""5000""]","[""number"",""5000""]","[[""number"",""5000""]]",same,,Canonical arithmetic expressions are semantically identical.
blessing,Blessing,Blessing,mage-64,1,mage,6,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""43"",""0""]",400 sk_lvl 10 * +,"[[""plus"",""400"",[""mul"",""skill_level"",""10""]]]","[""400 skill_level 10 * +""]","[""add"",[""multiply"",[""number"",""10""],[""variable"",""skill_level""]],[""number"",""400""]]","[[""add"",[""multiply"",[""number"",""10""],[""variable"",""skill_level""]],[""number"",""400""]]]",same,,Canonical arithmetic expressions are semantically identical.
blessing,Blessing,Blessing,mage-64,1,mage,6,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""70"",""0""]","[""43"",""0""]",0,"[""190""]","[""190""]","[""number"",""0""]","[[""number"",""190""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
blessing,Blessing,Blessing,mage-64,1,mage,6,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""70"",""0""]","[""43"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
blessing,Blessing,Blessing,mage-64,1,mage,6,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""70"",""0""]","[""43"",""0""]",320000 sk_lvl 20000 * -,"[[""minus"",""300000"",[""minus"",[""mul"",""skill_level"",""20000""],""20000""]]]","[""300000 skill_level 20000 * 20000 - -""]","[""subtract"",[""number"",""320000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""subtract"",[""number"",""300000""],[""subtract"",[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]],[""number"",""20000""]]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
magicintensification,Magic Intensification,magic Intensification,mage-65,1,mage,5,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""23"",""1""]",ch_lvl 5 *,"[[""mul"",""char_level"",""5""]]","[""char_level 5 *""]","[""multiply"",[""number"",""5""],[""variable"",""char_level""]]","[[""multiply"",[""number"",""5""],[""variable"",""char_level""]]]",same,,Canonical arithmetic expressions are semantically identical.
magicintensification,Magic Intensification,magic Intensification,mage-65,1,mage,5,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""1""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
magicintensification,Magic Intensification,magic Intensification,mage-65,1,mage,5,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""1""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
magicintensification,Magic Intensification,magic Intensification,mage-65,1,mage,5,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""1""]",320000 sk_lvl 20000 * -,"[""280000"",""260000"",""240000"",""220000"",""200000"",""180000""]","[""280000"",""260000"",""240000"",""220000"",""200000"",""180000""]","[""subtract"",[""number"",""320000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""280000""],[""number"",""260000""],[""number"",""240000""],[""number"",""220000""],[""number"",""200000""],[""number"",""180000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
flameinjection,Flame Injection,Flame Injection,mage-66,1,mage,5,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""23"",""0""]",120 ch_lvl 4 * +,"[[""plus"",""120"",[""mul"",""char_level"",""4""]]]","[""120 char_level 4 * +""]","[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""120""]]","[[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""120""]]]",same,,Canonical arithmetic expressions are semantically identical.
flameinjection,Flame Injection,Flame Injection,mage-66,1,mage,5,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",0,"[""120""]","[""120""]","[""number"",""0""]","[[""number"",""120""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
flameinjection,Flame Injection,Flame Injection,mage-66,1,mage,5,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",1000,"[""800""]","[""800""]","[""number"",""1000""]","[[""number"",""800""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
flameinjection,Flame Injection,Flame Injection,mage-66,1,mage,5,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",320000 sk_lvl 20000 * -,"[""300000"",""280000"",""260000"",""240000"",""220000"",""200000""]","[""300000"",""280000"",""260000"",""240000"",""220000"",""200000""]","[""subtract"",[""number"",""320000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""300000""],[""number"",""280000""],[""number"",""260000""],[""number"",""240000""],[""number"",""220000""],[""number"",""200000""]]",same,,Canonical arithmetic expressions are semantically identical.
icicle,Icicle,Icicle,mage-67,1,mage,5,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""23"",""0""]",120 ch_lvl 4 * +,"[[""plus"",""120"",[""mul"",""char_level"",""4""]]]","[""120 char_level 4 * +""]","[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""120""]]","[[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""120""]]]",same,,Canonical arithmetic expressions are semantically identical.
icicle,Icicle,Icicle,mage-67,1,mage,5,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",0,"[""210""]","[""210""]","[""number"",""0""]","[[""number"",""210""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
icicle,Icicle,Icicle,mage-67,1,mage,5,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",1000,"[""500""]","[""500""]","[""number"",""1000""]","[[""number"",""500""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
icicle,Icicle,Icicle,mage-67,1,mage,5,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",320000 sk_lvl 20000 * -,"[""300000"",""280000"",""260000"",""240000"",""220000"",""200000""]","[""300000"",""280000"",""260000"",""240000"",""220000"",""200000""]","[""subtract"",[""number"",""320000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""300000""],[""number"",""280000""],[""number"",""260000""],[""number"",""240000""],[""number"",""220000""],[""number"",""200000""]]",same,,Canonical arithmetic expressions are semantically identical.
lightningarrow,Lightning Arrow,Lightning Arrow,mage-68,1,mage,5,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""23"",""0""]",120 ch_lvl 4 * +,"[[""plus"",""120"",[""mul"",""char_level"",""4""]]]","[""120 char_level 4 * +""]","[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""120""]]","[[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""120""]]]",same,,Canonical arithmetic expressions are semantically identical.
lightningarrow,Lightning Arrow,Lightning Arrow,mage-68,1,mage,5,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",0,"[""210""]","[""210""]","[""number"",""0""]","[[""number"",""210""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
lightningarrow,Lightning Arrow,Lightning Arrow,mage-68,1,mage,5,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",1000,"[""800""]","[""800""]","[""number"",""1000""]","[[""number"",""800""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
lightningarrow,Lightning Arrow,Lightning Arrow,mage-68,1,mage,5,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",320000 sk_lvl 20000 * -,"[""300000"",""280000"",""260000"",""240000"",""220000"",""200000""]","[""300000"",""280000"",""260000"",""240000"",""220000"",""200000""]","[""subtract"",[""number"",""320000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""300000""],[""number"",""280000""],[""number"",""260000""],[""number"",""240000""],[""number"",""220000""],[""number"",""200000""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,mage-80,1,mage,3|4,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,mage-80,1,mage,3|4,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,mage-80,1,mage,3|4,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,mage-80,1,mage,3|4,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,mage-81,1,mage,3|4,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,mage-81,1,mage,3|4,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,mage-81,1,mage,3|4,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,mage-81,1,mage,3|4,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
staggeringblow,Staggering Blow,Staggering Blow,archer-3,1,archer,15,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""5"",""0""]","[""1"",""0""]",16 3 sk_lvl * +,"[[""plus"",""16"",[""mul"",""skill_level"",""3""]]]","[""16 skill_level 3 * +""]","[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""16""]]","[[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""16""]]]",same,,Canonical arithmetic expressions are semantically identical.
staggeringblow,Staggering Blow,Staggering Blow,archer-3,1,archer,15,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""5"",""0""]","[""1"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
staggeringblow,Staggering Blow,Staggering Blow,archer-3,1,archer,15,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""5"",""0""]","[""1"",""0""]",3000 sk_lvl 100 * -,"[[""minus"",""3000"",[""mul"",""skill_level"",""100""]]]","[""3000 skill_level 100 * -""]","[""subtract"",[""number"",""3000""],[""multiply"",[""number"",""100""],[""variable"",""skill_level""]]]","[[""subtract"",[""number"",""3000""],[""multiply"",[""number"",""100""],[""variable"",""skill_level""]]]]",same,,Canonical arithmetic expressions are semantically identical.
staggeringblow,Staggering Blow,Staggering Blow,archer-3,1,archer,15,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""5"",""0""]","[""1"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
passiveattack,Passive Attack,Passive Attack,archer-4,1,archer,15,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""18"",""0""]","[""1"",""0""]",sk_lvl 2 *,"[[""mul"",""skill_level"",""2""]]","[""skill_level 2 *""]","[""multiply"",[""number"",""2""],[""variable"",""skill_level""]]","[[""multiply"",[""number"",""2""],[""variable"",""skill_level""]]]",same,,Canonical arithmetic expressions are semantically identical.
passiveattack,Passive Attack,Passive Attack,archer-4,1,archer,15,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""18"",""0""]","[""1"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
