ita_azon,attribute_ordinal,attribute,values_json,provenance,source_file,source_line
1228,6,hit,"[""67""]",bango-file,inititem.dat,3574
1229,1,aspeed,"[""1000""]",bango-file,inititem.dat,3577
1229,2,Wis,"[""12""]",bango-file,inititem.dat,3577
1229,3,Dex,"[""4""]",bango-file,inititem.dat,3577
1229,4,Attack,"[""135"",""145""]",bango-file,inititem.dat,3577
1229,5,Magic,"[""230"",""320""]",bango-file,inititem.dat,3577
1229,6,mp,"[""350""]",bango-file,inititem.dat,3577
1229,7,hit,"[""81""]",bango-file,inititem.dat,3577
1230,1,aspeed,"[""700""]",bango-file,inititem.dat,3580
1230,2,Str,"[""2""]",bango-file,inititem.dat,3580
1230,3,Hth,"[""2""]",bango-file,inititem.dat,3580
1230,4,Dex,"[""1""]",bango-file,inititem.dat,3580
1230,5,Attack,"[""187"",""227""]",bango-file,inititem.dat,3580
1230,6,hp,"[""250""]",bango-file,inititem.dat,3580
1230,7,hit,"[""76""]",bango-file,inititem.dat,3580
1231,1,aspeed,"[""700""]",bango-file,inititem.dat,3583
1231,2,Str,"[""4""]",bango-file,inititem.dat,3583
1231,3,Hth,"[""1""]",bango-file,inititem.dat,3583
1231,4,Attack,"[""202"",""242""]",bango-file,inititem.dat,3583
1231,5,hp,"[""200""]",bango-file,inititem.dat,3583
1231,6,hit,"[""73""]",bango-file,inititem.dat,3583
1232,1,aspeed,"[""700""]",bango-file,inititem.dat,3586
1232,2,Str,"[""1""]",bango-file,inititem.dat,3586
1232,3,Hth,"[""2""]",bango-file,inititem.dat,3586
1232,4,Wis,"[""1""]",bango-file,inititem.dat,3586
1232,5,Dex,"[""2""]",bango-file,inititem.dat,3586
1232,6,Attack,"[""172"",""212""]",bango-file,inititem.dat,3586
1232,7,hp,"[""150""]",bango-file,inititem.dat,3586
1232,8,mp,"[""50""]",bango-file,inititem.dat,3586
1232,9,hit,"[""79""]",bango-file,inititem.dat,3586
1233,1,aspeed,"[""1400""]",bango-file,inititem.dat,3589
1233,2,Str,"[""4""]",bango-file,inititem.dat,3589
1233,3,Dex,"[""1""]",bango-file,inititem.dat,3589
1233,4,Attack,"[""430"",""490""]",bango-file,inititem.dat,3589
1233,5,hp,"[""200""]",bango-file,inititem.dat,3589
1233,6,hit,"[""76""]",bango-file,inititem.dat,3589
1234,1,aspeed,"[""1400""]",bango-file,inititem.dat,3592
1234,2,Str,"[""6""]",bango-file,inititem.dat,3592
1234,3,Attack,"[""470"",""530""]",bango-file,inititem.dat,3592
1234,4,hp,"[""150""]",bango-file,inititem.dat,3592
1234,5,hit,"[""71""]",bango-file,inititem.dat,3592
1235,1,aspeed,"[""1400""]",bango-file,inititem.dat,3595
1235,2,Str,"[""3""]",bango-file,inititem.dat,3595
1235,3,Wis,"[""1""]",bango-file,inititem.dat,3595
1235,4,Dex,"[""1""]",bango-file,inititem.dat,3595
1235,5,Attack,"[""410"",""470""]",bango-file,inititem.dat,3595
1235,6,hp,"[""150""]",bango-file,inititem.dat,3595
1235,7,mp,"[""50""]",bango-file,inititem.dat,3595
1235,8,hit,"[""77""]",bango-file,inititem.dat,3595
1236,1,aspeed,"[""800""]",bango-file,inititem.dat,3598
1236,2,Str,"[""1""]",bango-file,inititem.dat,3598
1236,3,Dex,"[""4""]",bango-file,inititem.dat,3598
1236,4,Attack,"[""157"",""217""]",bango-file,inititem.dat,3598
1236,5,hp,"[""200""]",bango-file,inititem.dat,3598
1236,6,hit,"[""74""]",bango-file,inititem.dat,3598
1237,1,aspeed,"[""800""]",bango-file,inititem.dat,3601
1237,2,Str,"[""1""]",bango-file,inititem.dat,3601
1237,3,Dex,"[""4""]",bango-file,inititem.dat,3601
1237,4,Attack,"[""172"",""232""]",bango-file,inititem.dat,3601
1237,5,hp,"[""150""]",bango-file,inititem.dat,3601
1237,6,mp,"[""50""]",bango-file,inititem.dat,3601
1237,7,hit,"[""72""]",bango-file,inititem.dat,3601
1238,1,aspeed,"[""800""]",bango-file,inititem.dat,3604
1238,2,Dex,"[""5""]",bango-file,inititem.dat,3604
1238,3,Attack,"[""142"",""202""]",bango-file,inititem.dat,3604
1238,4,hp,"[""150""]",bango-file,inititem.dat,3604
1238,5,hit,"[""76""]",bango-file,inititem.dat,3604
1239,1,aspeed,"[""1000""]",bango-file,inititem.dat,3607
1239,2,Int,"[""4""]",bango-file,inititem.dat,3607
1239,3,Wis,"[""1""]",bango-file,inititem.dat,3607
1239,4,Attack,"[""135"",""145""]",bango-file,inititem.dat,3607
1239,5,Magic,"[""200"",""280""]",bango-file,inititem.dat,3607
1239,6,hp,"[""200""]",bango-file,inititem.dat,3607
1239,7,hit,"[""66""]",bango-file,inititem.dat,3607
1240,1,aspeed,"[""1000""]",bango-file,inititem.dat,3610
1240,2,Int,"[""5""]",bango-file,inititem.dat,3610
1240,3,Attack,"[""150"",""160""]",bango-file,inititem.dat,3610
1240,4,Magic,"[""220"",""300""]",bango-file,inititem.dat,3610
1240,5,mp,"[""250""]",bango-file,inititem.dat,3610
1240,6,hit,"[""64""]",bango-file,inititem.dat,3610
1241,1,aspeed,"[""1000""]",bango-file,inititem.dat,3613
1241,2,Wis,"[""9""]",bango-file,inititem.dat,3613
1241,3,Dex,"[""4""]",bango-file,inititem.dat,3613
1241,4,Attack,"[""120"",""130""]",bango-file,inititem.dat,3613
1241,5,Magic,"[""160"",""240""]",bango-file,inititem.dat,3613
1241,6,mp,"[""200""]",bango-file,inititem.dat,3613
1241,7,hit,"[""68""]",bango-file,inititem.dat,3613
1242,1,Str,"[""6""]",bango-file,inititem.dat,3618
1242,2,Hth,"[""3""]",bango-file,inititem.dat,3618
1242,3,defense,"[""60""]",bango-file,inititem.dat,3618
1242,4,dodge,"[""21""]",bango-file,inititem.dat,3618
1242,5,absorb,"[""7""]",bango-file,inititem.dat,3618
1243,1,Str,"[""1""]",bango-file,inititem.dat,3621
1243,2,Hth,"[""2""]",bango-file,inititem.dat,3621
1243,3,defense,"[""58""]",bango-file,inititem.dat,3621
1243,4,dodge,"[""13""]",bango-file,inititem.dat,3621
1243,5,absorb,"[""4""]",bango-file,inititem.dat,3621
1244,1,Str,"[""3""]",bango-file,inititem.dat,3624
1244,2,defense,"[""59""]",bango-file,inititem.dat,3624
1244,3,dodge,"[""10""]",bango-file,inititem.dat,3624
1244,4,absorb,"[""3""]",bango-file,inititem.dat,3624
1245,1,Hth,"[""1""]",bango-file,inititem.dat,3627
1245,2,Dex,"[""2""]",bango-file,inititem.dat,3627
1245,3,defense,"[""45""]",bango-file,inititem.dat,3627
1245,4,dodge,"[""23""]",bango-file,inititem.dat,3627
1245,5,absorb,"[""3""]",bango-file,inititem.dat,3627
1246,1,Str,"[""1""]",bango-file,inititem.dat,3630
1246,2,Hth,"[""2""]",bango-file,inititem.dat,3630
1246,3,defense,"[""40""]",bango-file,inititem.dat,3630
1246,4,dodge,"[""23""]",bango-file,inititem.dat,3630
1246,5,absorb,"[""5""]",bango-file,inititem.dat,3630
1247,1,Str,"[""2""]",bango-file,inititem.dat,3633
1247,2,Hth,"[""3""]",bango-file,inititem.dat,3633
1247,3,Dex,"[""4""]",bango-file,inititem.dat,3633
1247,4,defense,"[""62""]",bango-file,inititem.dat,3633
1247,5,dodge,"[""22""]",bango-file,inititem.dat,3633
1247,6,absorb,"[""5""]",bango-file,inititem.dat,3633
1248,1,Str,"[""1""]",bango-file,inititem.dat,3636
1248,2,Hth,"[""2""]",bango-file,inititem.dat,3636
1248,3,defense,"[""40""]",bango-file,inititem.dat,3636
1248,4,dodge,"[""14""]",bango-file,inititem.dat,3636
1248,5,absorb,"[""3""]",bango-file,inititem.dat,3636
1249,1,Str,"[""3""]",bango-file,inititem.dat,3639
1249,2,defense,"[""38""]",bango-file,inititem.dat,3639
1249,3,dodge,"[""13""]",bango-file,inititem.dat,3639
1249,4,absorb,"[""3""]",bango-file,inititem.dat,3639
1250,1,Hth,"[""1""]",bango-file,inititem.dat,3642
1250,2,Dex,"[""2""]",bango-file,inititem.dat,3642
1250,3,defense,"[""36""]",bango-file,inititem.dat,3642
1250,4,dodge,"[""42""]",bango-file,inititem.dat,3642
1250,5,absorb,"[""2""]",bango-file,inititem.dat,3642
1251,1,Str,"[""1""]",bango-file,inititem.dat,3645
1251,2,Hth,"[""2""]",bango-file,inititem.dat,3645
1251,3,defense,"[""25""]",bango-file,inititem.dat,3645
1251,4,dodge,"[""46""]",bango-file,inititem.dat,3645
1251,5,absorb,"[""3""]",bango-file,inititem.dat,3645
1252,1,Hth,"[""3""]",bango-file,inititem.dat,3648
1252,2,Int,"[""6""]",bango-file,inititem.dat,3648
1252,3,defense,"[""41""]",bango-file,inititem.dat,3648
1252,4,dodge,"[""31""]",bango-file,inititem.dat,3648
1252,5,resistfire,"[""8""]",bango-file,inititem.dat,3648
1252,6,resistice,"[""8""]",bango-file,inititem.dat,3648
1252,7,resistlitning,"[""8""]",bango-file,inititem.dat,3648
1252,8,resistcurse,"[""5""]",bango-file,inititem.dat,3648
1252,9,resistpalsy,"[""5""]",bango-file,inititem.dat,3648
1253,1,Hth,"[""2""]",bango-file,inititem.dat,3651
1253,2,Int,"[""1""]",bango-file,inititem.dat,3651
1253,3,defense,"[""33""]",bango-file,inititem.dat,3651
1253,4,dodge,"[""16""]",bango-file,inititem.dat,3651
1253,5,resistfire,"[""7""]",bango-file,inititem.dat,3651
1253,6,resistice,"[""7""]",bango-file,inititem.dat,3651
1253,7,resistlitning,"[""7""]",bango-file,inititem.dat,3651
1253,8,resistcurse,"[""4""]",bango-file,inititem.dat,3651
1253,9,resistpalsy,"[""4""]",bango-file,inititem.dat,3651
1254,1,Int,"[""1""]",bango-file,inititem.dat,3654
1254,2,Wis,"[""2""]",bango-file,inititem.dat,3654
1254,3,defense,"[""33""]",bango-file,inititem.dat,3654
1254,4,dodge,"[""14""]",bango-file,inititem.dat,3654
1254,5,resistfire,"[""6""]",bango-file,inititem.dat,3654
1254,6,resistice,"[""6""]",bango-file,inititem.dat,3654
1254,7,resistlitning,"[""6""]",bango-file,inititem.dat,3654
1254,8,resistcurse,"[""4""]",bango-file,inititem.dat,3654
1254,9,resistpalsy,"[""4""]",bango-file,inititem.dat,3654
1255,1,Int,"[""1""]",bango-file,inititem.dat,3657
1255,2,Wis,"[""2""]",bango-file,inititem.dat,3657
1255,3,defense,"[""38""]",bango-file,inititem.dat,3657
1255,4,dodge,"[""27""]",bango-file,inititem.dat,3657
1255,5,resistfire,"[""4""]",bango-file,inititem.dat,3657
1255,6,resistice,"[""4""]",bango-file,inititem.dat,3657
1255,7,resistlitning,"[""4""]",bango-file,inititem.dat,3657
1255,8,resistcurse,"[""5""]",bango-file,inititem.dat,3657
1255,9,resistpalsy,"[""5""]",bango-file,inititem.dat,3657
1256,1,Hth,"[""2""]",bango-file,inititem.dat,3660
1256,2,Int,"[""1""]",bango-file,inititem.dat,3660
1256,3,defense,"[""29""]",bango-file,inititem.dat,3660
1256,4,dodge,"[""35""]",bango-file,inititem.dat,3660
1256,5,resistfire,"[""4""]",bango-file,inititem.dat,3660
1256,6,resistice,"[""4""]",bango-file,inititem.dat,3660
1256,7,resistlitning,"[""4""]",bango-file,inititem.dat,3660
1256,8,resistcurse,"[""4""]",bango-file,inititem.dat,3660
1256,9,resistpalsy,"[""4""]",bango-file,inititem.dat,3660
1257,1,aspeed,"[""700""]",bango-file,inititem.dat,3665
1257,2,Str,"[""5""]",bango-file,inititem.dat,3665
1257,3,Hth,"[""4""]",bango-file,inititem.dat,3665
1257,4,Dex,"[""1""]",bango-file,inititem.dat,3665
1257,5,Attack,"[""300"",""370""]",bango-file,inititem.dat,3665
1257,6,hp,"[""450""]",bango-file,inititem.dat,3665
1257,7,hit,"[""83""]",bango-file,inititem.dat,3665
1258,1,aspeed,"[""1400""]",bango-file,inititem.dat,3668
1258,2,Str,"[""7""]",bango-file,inititem.dat,3668
1258,3,Hth,"[""3""]",bango-file,inititem.dat,3668
1258,4,Attack,"[""560"",""620""]",bango-file,inititem.dat,3668
1258,5,hp,"[""400""]",bango-file,inititem.dat,3668
1258,6,hit,"[""82""]",bango-file,inititem.dat,3668
1259,1,aspeed,"[""800""]",bango-file,inititem.dat,3671
1259,2,Str,"[""1""]",bango-file,inititem.dat,3671
1259,3,Hth,"[""2""]",bango-file,inititem.dat,3671
1259,4,Dex,"[""7""]",bango-file,inititem.dat,3671
1259,5,Attack,"[""280"",""360""]",bango-file,inititem.dat,3671
1259,6,hp,"[""400""]",bango-file,inititem.dat,3671
1259,7,hit,"[""81""]",bango-file,inititem.dat,3671
1260,1,aspeed,"[""1000""]",bango-file,inititem.dat,3674
1260,2,Int,"[""7""]",bango-file,inititem.dat,3674
1260,3,Wis,"[""3""]",bango-file,inititem.dat,3674
1260,4,Attack,"[""189"",""199""]",bango-file,inititem.dat,3674
1260,5,Magic,"[""350"",""420""]",bango-file,inititem.dat,3674
1260,6,hp,"[""250""]",bango-file,inititem.dat,3674
1260,7,mp,"[""150""]",bango-file,inititem.dat,3674
1260,8,hit,"[""72""]",bango-file,inititem.dat,3674
1261,1,Hth,"[""2""]",bango-file,inititem.dat,3679
1261,2,Int,"[""1""]",bango-file,inititem.dat,3679
1261,3,defense,"[""33""]",bango-file,inititem.dat,3679
1261,4,dodge,"[""16""]",bango-file,inititem.dat,3679
1261,5,resistfire,"[""7""]",bango-file,inititem.dat,3679
1261,6,resistice,"[""7""]",bango-file,inititem.dat,3679
1261,7,resistlitning,"[""7""]",bango-file,inititem.dat,3679
1261,8,resistcurse,"[""4""]",bango-file,inititem.dat,3679
1261,9,resistpalsy,"[""4""]",bango-file,inititem.dat,3679
1262,1,Str,"[""1""]",bango-file,inititem.dat,3682
1262,2,Hth,"[""2""]",bango-file,inititem.dat,3682
1262,3,defense,"[""58""]",bango-file,inititem.dat,3682
1262,4,dodge,"[""13""]",bango-file,inititem.dat,3682
1262,5,absorb,"[""4""]",bango-file,inititem.dat,3682
1287,1,buff,"[""164"",""3600"",""0""]",bango-file,inititem.dat,3749
1288,1,buff,"[""165"",""3600"",""0""]",bango-file,inititem.dat,3752
1289,1,buff,"[""166"",""3600"",""0""]",bango-file,inititem.dat,3755
1294,1,buff,"[""30"",""86400"",""0""]",bango-file,inititem.dat,3770
1295,1,buff,"[""31"",""86400"",""0""]",bango-file,inititem.dat,3773
1296,1,Str,"[""3""]",bango-file,inititem.dat,3778
1296,2,defense,"[""59""]",bango-file,inititem.dat,3778
1296,3,dodge,"[""10""]",bango-file,inititem.dat,3778
1296,4,absorb,"[""3""]",bango-file,inititem.dat,3778
1297,1,Str,"[""3""]",bango-file,inititem.dat,3781
1297,2,defense,"[""38""]",bango-file,inititem.dat,3781
1297,3,dodge,"[""13""]",bango-file,inititem.dat,3781
1297,4,absorb,"[""3""]",bango-file,inititem.dat,3781
1298,1,Int,"[""1""]",bango-file,inititem.dat,3784
1298,2,Wis,"[""2""]",bango-file,inititem.dat,3784
1298,3,defense,"[""33""]",bango-file,inititem.dat,3784
1298,4,dodge,"[""14""]",bango-file,inititem.dat,3784
1298,5,resistfire,"[""6""]",bango-file,inititem.dat,3784
1298,6,resistice,"[""6""]",bango-file,inititem.dat,3784
1298,7,resistlitning,"[""6""]",bango-file,inititem.dat,3784
1298,8,resistcurse,"[""4""]",bango-file,inititem.dat,3784
1298,9,resistpalsy,"[""4""]",bango-file,inititem.dat,3784
1299,1,quest,"[""5001"",""1""]",bango-file,inititem.dat,3788
1300,1,quest,"[""5002"",""1""]",bango-file,inititem.dat,3789
1301,1,quest,"[""5003"",""1""]",bango-file,inititem.dat,3790
1302,1,quest,"[""5004"",""1""]",bango-file,inititem.dat,3791
1303,1,quest,"[""5005"",""1""]",bango-file,inititem.dat,3792
1304,1,quest,"[""5006"",""1""]",bango-file,inititem.dat,3793
1305,1,quest,"[""5007"",""1""]",bango-file,inititem.dat,3794
1306,1,quest,"[""5008"",""1""]",bango-file,inititem.dat,3795
1307,1,quest,"[""5009"",""1""]",bango-file,inititem.dat,3796
1308,1,quest,"[""5010"",""1""]",bango-file,inititem.dat,3797
1309,1,quest,"[""5011"",""1""]",bango-file,inititem.dat,3798
1310,1,quest,"[""5012"",""1""]",bango-file,inititem.dat,3799
1311,1,quest,"[""5013"",""1""]",bango-file,inititem.dat,3800
1312,1,quest,"[""5014"",""1""]",bango-file,inititem.dat,3801
1313,1,quest,"[""5015"",""1""]",bango-file,inititem.dat,3802
1314,1,quest,"[""5016"",""1""]",bango-file,inititem.dat,3803
1315,1,quest,"[""5017"",""1""]",bango-file,inititem.dat,3804
1316,1,quest,"[""5018"",""1""]",bango-file,inititem.dat,3805
1317,1,quest,"[""5019"",""1""]",bango-file,inititem.dat,3806
1318,1,refresh,"[""mp"",""300""]",bango-file,inititem.dat,3811
1319,1,refresh,"[""mp"",""500""]",bango-file,inititem.dat,3814
1320,1,defense,"[""34""]",bango-file,inititem.dat,3819
1320,2,dodge,"[""10""]",bango-file,inititem.dat,3819
1320,3,absorb,"[""2""]",bango-file,inititem.dat,3819
1323,1,buff,"[""303"",""10000""]",bango-file,inititem.dat,3830
1328,1,quest,"[""5020"",""1""]",bango-file,inititem.dat,3846
1329,1,quest,"[""5021"",""1""]",bango-file,inititem.dat,3847
1330,1,quest,"[""5022"",""1""]",bango-file,inititem.dat,3848
1331,1,quest,"[""5023"",""1""]",bango-file,inititem.dat,3849
1332,1,quest,"[""5024"",""1""]",bango-file,inititem.dat,3850
1333,1,quest,"[""5025"",""1""]",bango-file,inititem.dat,3851
1334,1,quest,"[""5026"",""1""]",bango-file,inititem.dat,3852
1335,1,quest,"[""5027"",""1""]",bango-file,inititem.dat,3853
1336,1,quest,"[""5028"",""1""]",bango-file,inititem.dat,3854
1337,1,quest,"[""5029"",""1""]",bango-file,inititem.dat,3855
1338,1,quest,"[""5030"",""1""]",bango-file,inititem.dat,3856
1339,1,quest,"[""5031"",""1""]",bango-file,inititem.dat,3857
1340,1,quest,"[""5032"",""1""]",bango-file,inititem.dat,3858
1341,1,quest,"[""5033"",""1""]",bango-file,inititem.dat,3859
1342,1,quest,"[""5034"",""1""]",bango-file,inititem.dat,3860
1343,1,quest,"[""5035"",""1""]",bango-file,inititem.dat,3861
1344,1,quest,"[""5036"",""1""]",bango-file,inititem.dat,3862
1345,1,quest,"[""5037"",""1""]",bango-file,inititem.dat,3863
1346,1,quest,"[""5038"",""1""]",bango-file,inititem.dat,3864
1347,1,quest,"[""5039"",""1""]",bango-file,inititem.dat,3865
1348,1,quest,"[""5040"",""1""]",bango-file,inititem.dat,3866
1349,1,quest,"[""5041"",""1""]",bango-file,inititem.dat,3867
1350,1,quest,"[""5042"",""1""]",bango-file,inititem.dat,3868
1351,1,quest,"[""5043"",""1""]",bango-file,inititem.dat,3869
1352,1,quest,"[""5044"",""1""]",bango-file,inititem.dat,3870
1353,1,quest,"[""5045"",""1""]",bango-file,inititem.dat,3871
1354,1,quest,"[""5046"",""1""]",bango-file,inititem.dat,3872
1355,1,quest,"[""5047"",""1""]",bango-file,inititem.dat,3873
1356,1,quest,"[""5048"",""1""]",bango-file,inititem.dat,3874
1357,1,quest,"[""5049"",""1""]",bango-file,inititem.dat,3875
1358,1,quest,"[""5050"",""1""]",bango-file,inititem.dat,3876
1359,1,quest,"[""5051"",""1""]",bango-file,inititem.dat,3877
1360,1,quest,"[""5052"",""1""]",bango-file,inititem.dat,3878
1361,1,quest,"[""5053"",""1""]",bango-file,inititem.dat,3879
1362,1,quest,"[""5054"",""1""]",bango-file,inititem.dat,3880
1363,1,quest,"[""5055"",""1""]",bango-file,inititem.dat,3881
1364,1,quest,"[""5056"",""1""]",bango-file,inititem.dat,3882
1365,1,quest,"[""5057"",""1""]",bango-file,inititem.dat,3883
1404,1,aspeed,"[""500""]",bango-file,inititem.dat,4002
1404,2,Attack,"[""3"",""12""]",bango-file,inititem.dat,4002
1404,3,hit,"[""15""]",bango-file,inititem.dat,4002
1405,1,aspeed,"[""500""]",bango-file,inititem.dat,4005
1405,2,Attack,"[""19"",""29""]",bango-file,inititem.dat,4005
1405,3,hit,"[""18""]",bango-file,inititem.dat,4005
1406,1,aspeed,"[""500""]",bango-file,inititem.dat,4008
1406,2,Attack,"[""30"",""44""]",bango-file,inititem.dat,4008
1406,3,hit,"[""21""]",bango-file,inititem.dat,4008
1407,1,aspeed,"[""500""]",bango-file,inititem.dat,4011
1407,2,Attack,"[""40"",""59""]",bango-file,inititem.dat,4011
1407,3,hit,"[""25""]",bango-file,inititem.dat,4011
1408,1,aspeed,"[""500""]",bango-file,inititem.dat,4014
1408,2,Attack,"[""54"",""78""]",bango-file,inititem.dat,4014
1408,3,hit,"[""29""]",bango-file,inititem.dat,4014
1409,1,aspeed,"[""500""]",bango-file,inititem.dat,4017
1409,2,Attack,"[""61"",""90""]",bango-file,inititem.dat,4017
1409,3,hit,"[""33""]",bango-file,inititem.dat,4017
1410,1,aspeed,"[""500""]",bango-file,inititem.dat,4020
1410,2,Attack,"[""66"",""96""]",bango-file,inititem.dat,4020
1410,3,hit,"[""38""]",bango-file,inititem.dat,4020
1412,1,aspeed,"[""500""]",bango-file,inititem.dat,4026
1412,2,Attack,"[""86"",""115""]",bango-file,inititem.dat,4026
1412,3,hit,"[""48""]",bango-file,inititem.dat,4026
1413,1,aspeed,"[""500""]",bango-file,inititem.dat,4029
1413,2,Attack,"[""95"",""140""]",bango-file,inititem.dat,4029
1413,3,hit,"[""54""]",bango-file,inititem.dat,4029
1414,1,aspeed,"[""500""]",bango-file,inititem.dat,4032
1414,2,Attack,"[""89"",""220""]",bango-file,inititem.dat,4032
1414,3,hit,"[""55""]",bango-file,inititem.dat,4032
1415,1,aspeed,"[""500""]",bango-file,inititem.dat,4035
1415,2,Attack,"[""117"",""167""]",bango-file,inititem.dat,4035
1415,3,hit,"[""67""]",bango-file,inititem.dat,4035
1416,1,aspeed,"[""500""]",bango-file,inititem.dat,4038
1416,2,Hth,"[""1""]",bango-file,inititem.dat,4038
1416,3,Attack,"[""170"",""212""]",bango-file,inititem.dat,4038
1416,4,hp,"[""150""]",bango-file,inititem.dat,4038
1416,5,hit,"[""68""]",bango-file,inititem.dat,4038
1417,1,aspeed,"[""500""]",bango-file,inititem.dat,4041
1417,2,Dex,"[""1""]",bango-file,inititem.dat,4041
1417,3,Attack,"[""112"",""285""]",bango-file,inititem.dat,4041
1417,4,hp,"[""100""]",bango-file,inititem.dat,4041
1417,5,mp,"[""50""]",bango-file,inititem.dat,4041
1417,6,hit,"[""74""]",bango-file,inititem.dat,4041
1418,1,aspeed,"[""500""]",bango-file,inititem.dat,4044
1418,2,Str,"[""1""]",bango-file,inititem.dat,4044
1418,3,Hth,"[""1""]",bango-file,inititem.dat,4044
1418,4,Attack,"[""158"",""273""]",bango-file,inititem.dat,4044
1418,5,hp,"[""200""]",bango-file,inititem.dat,4044
1418,6,hit,"[""74""]",bango-file,inititem.dat,4044
1419,1,aspeed,"[""500""]",bango-file,inititem.dat,4047
1419,2,Str,"[""2""]",bango-file,inititem.dat,4047
1419,3,Attack,"[""169"",""284""]",bango-file,inititem.dat,4047
1419,4,hp,"[""150""]",bango-file,inititem.dat,4047
1419,5,hit,"[""70""]",bango-file,inititem.dat,4047
1420,1,aspeed,"[""500""]",bango-file,inititem.dat,4050
1420,2,Str,"[""1""]",bango-file,inititem.dat,4050
1420,3,Hth,"[""2""]",bango-file,inititem.dat,4050
1420,4,Attack,"[""205"",""261""]",bango-file,inititem.dat,4050
1420,5,hp,"[""200""]",bango-file,inititem.dat,4050
1420,6,hit,"[""79""]",bango-file,inititem.dat,4050
1421,1,aspeed,"[""500""]",bango-file,inititem.dat,4053
1421,2,Str,"[""3""]",bango-file,inititem.dat,4053
1421,3,Attack,"[""228"",""284""]",bango-file,inititem.dat,4053
1421,4,hp,"[""150""]",bango-file,inititem.dat,4053
1421,5,hit,"[""75""]",bango-file,inititem.dat,4053
1422,1,aspeed,"[""500""]",bango-file,inititem.dat,4056
1422,2,Str,"[""4""]",bango-file,inititem.dat,4056
1422,3,Attack,"[""184"",""240""]",bango-file,inititem.dat,4056
1422,4,hp,"[""100""]",bango-file,inititem.dat,4056
1422,5,hit,"[""73""]",bango-file,inititem.dat,4056
1423,1,aspeed,"[""500""]",bango-file,inititem.dat,4059
1423,2,Str,"[""1""]",bango-file,inititem.dat,4059
