namespace,message_id,text,definition_ordinal,provenance,source_file,source_line
itemdesc,327,500 Times#nAbsorbing the whole enemy's attack with 10% activity percentage.#nIt consumes one whenever the absorbing is activated.,1,bango-file,message.dat,8811
itemdesc,328,500 Times#nDraining the enemy's HP as much as your damage to the enemy#nwith 10% activity percentage.#nIt consumes one whenever the absorbing is activated.,1,bango-file,message.dat,8812
itemdesc,331,7 Days#nAdditional item is dropped when opening a Wooden Box.#nShorten the time for opening the Wooden Box.,1,bango-file,message.dat,8816
itemdesc,332,7 Days#nLucky Finish can be executed when in use.#nZamogeons can be dropped from the monsters#nup to 300 times more.,1,bango-file,message.dat,8817
itemdesc,333,1 Hour#nLucky Finish can be executed when in use.#nBut 300 times more zamogeon is not executed.,1,bango-file,message.dat,8818
itemdesc,334,Character name can be changed for one time.#nBut you only can use it again after 3 weeks once you used.,1,bango-file,message.dat,8819
itemdesc,335,Guild name can be changed for one time.#nBut you only can use it again after 3 weeks once you used.,1,bango-file,message.dat,8820
itemdesc,336,It's First Piece of Bronze Mirror#nfor summoning the Doggebi Lord.,1,bango-file,message.dat,8822
itemdesc,337,It's Second Piece of Bronze Mirror#nfor summoning the Doggebi Lord.,1,bango-file,message.dat,8823
itemdesc,338,It's Third Piece of Bronze Mirror#nfor summoning the Doggebi Lord.,1,bango-file,message.dat,8824
itemdesc,339,It's Forth Piece of Bronze Mirror#nfor summoning the Doggebi Lord.,1,bango-file,message.dat,8825
itemdesc,340,It's Fifth Piece of Bronze Mirror#nfor summoning the Doggebi Lord.,1,bango-file,message.dat,8826
itemdesc,341,It's Sixth Piece of Bronze Mirror#nfor summoning the Doggebi Lord.,1,bango-file,message.dat,8827
itemdesc,342,It's Seventh Piece of Bronze Mirror for summoning the Doggebi Lord.,1,bango-file,message.dat,8828
itemdesc,343,It's Eighth Piece of Bronze Mirror for summoning the Doggebi Lord.,1,bango-file,message.dat,8829
itemdesc,344,[Event Item]#nThis is a golden coin that lets you play#nwith the Master of Dice.#nThis item will be deleted after the event.,1,bango-file,message.dat,8830
itemdesc,345,2nd Job can be reset with this item.#nThis item only can be used when you have the 2nd Job.,1,bango-file,message.dat,8832
itemdesc,346,"This mask is crushing.#nAfter a few days, it will be disappeared #nBut you can resell it to the Merchant before it's get disappeared.",1,bango-file,message.dat,8833
itemdesc,347,You can be an Assassin(PK will be enabled) with this item.#nLong war ~ lasts 1 hour.,1,bango-file,message.dat,8834
itemdesc,348,Resetting all your skills except the basic skills.,1,bango-file,message.dat,8835
itemdesc,349,You can play mini games with gold coins.,1,bango-file,message.dat,8836
itemdesc,350,An useful item(s) is(are) out of the pouch in a certain probability when it used.#nIt'll be deleted after the event ends.,1,bango-file,message.dat,8838
itemdesc,351,"When it used, other item is out of the pot in a certain probability.",1,bango-file,message.dat,8839
itemdesc,352,"[Event Item]#nThis is a Lucky Wooden Box#nIf you keep this untill the event ends,#nYou may get a present from the draw.#nPlease refer the homepage for more information.",1,bango-file,message.dat,8840
itemdesc,353,1 Day#nAdditional item is dropped when opening a Wooden Box.#nShorten the time for opening the Wooden Box.,1,bango-file,message.dat,8841
itemdesc,354,1 Day#nLucky Finish can be executed when in use.#nZamogeons can be dropped from the monsters#nup to 300 times more.,1,bango-file,message.dat,8842
itemdesc,355,This is the Key for the Gate of Advance Base.#nIt's for opening the gate. ,1,bango-file,message.dat,8844
itemdesc,356,This is one of the materials of the cannon.#nIt's handle of the cannon.,1,bango-file,message.dat,8845
itemdesc,357,This is one of the materials of the cannon.#nIt's used for firing.,1,bango-file,message.dat,8846
itemdesc,358,This is one of the materials of the cannon.#nIt's used for igniting.,1,bango-file,message.dat,8847
itemdesc,359,This is one of the materials of the cannon.#nIt's the place of putting the firing powders.,1,bango-file,message.dat,8848
itemdesc,360,This is the barrel of White Tiger Cannon.,1,bango-file,message.dat,8849
itemdesc,361,This is the supports of White Tiger Cannon.,1,bango-file,message.dat,8850
itemdesc,362,This is the cannon ball of White Tiger Cannon. #nIt explodes after 3 seconds.,1,bango-file,message.dat,8851
itemdesc,363,This is the muzzle of White Tiger Cannon.#nIt looks like a white tiger.,1,bango-file,message.dat,8852
itemdesc,364,[event item]#nhealth is increased by 500#nbut this item will disappear after the event.,1,bango-file,message.dat,8854
itemdesc,367,[event item]#nfor 30 mins power is increased by 3.#nbut this item will disappear after the event.,1,bango-file,message.dat,8857
itemdesc,368,[event item]#nfor 30 mins agility is increased by 3.#nbut this item will disappear after the event.,1,bango-file,message.dat,8858
itemdesc,369,[event item]#nfor 30 mins intelligence is increased by 3.#nbut this item will disappear after the event.,1,bango-file,message.dat,8859
itemdesc,375,Artillery skill can be used for 2 hours.#nThis only can be used during the Castle Siege.,1,bango-file,message.dat,8866
itemdesc,376,This is more powerful than a White Tiger Cannon.#nThis can be set up to 3 times.,1,bango-file,message.dat,8867
itemdesc,377,This is more powerful than a White Tiger Cannon.#nThis can be set up twice.,1,bango-file,message.dat,8868
itemdesc,378,This is more powerful than a White Tiger Cannon.#nThis can be set up once.,1,bango-file,message.dat,8869
itemdesc,379,This is less powerful than a White Tiger Cannon.#nBut the firing speed is much faster.#nThis can be set up to 4 times.,1,bango-file,message.dat,8870
itemdesc,380,This is less powerful than a White Tiger Cannon.#nBut the firing speed is much faster.#nThis can be set up to 3 times.,1,bango-file,message.dat,8871
itemdesc,381,This is less powerful than a White Tiger Cannon.#nBut the firing speed is much faster.#nThis can be set up twice.,1,bango-file,message.dat,8872
itemdesc,382,This is less powerful than a White Tiger Cannon.#nBut the firing speed is much faster.#nThis can be set up once.,1,bango-file,message.dat,8873
itemdesc,391,A precious stone that is rarely found#nits value is more than a gem.#nIt also can be used on mixing weapons.,1,bango-file,message.dat,8883
itemdesc,392,This is best gem among all other precious stones.#nits value is more than a gem.#nIt also can be used on mixing weapons.,1,bango-file,message.dat,8884
itemdesc,393,It's collected from the battle field.#nThis can't be used by humans.#nBut it can be used on mixing weapons.,1,bango-file,message.dat,8885
itemdesc,394,It is the dregs that remains after Black Dragon ascended.#nUsed in the production of Imperial Dark Shadow weapons.#nCan not be used for weapons enhancement.,1,bango-file,message.dat,8886
itemdesc,395,[event item]#nthis is event item of Dok-island. when you collect 3 shoes of invader#n you can have same value as one hat of invader.,1,bango-file,message.dat,8888
itemdesc,396,[Event Item]#nThis is an Event Item#nThis item will be deleted after the event,1,bango-file,message.dat,8889
itemdesc,397,It belongs to the god of fire.#nMyterious power will be shown when it equipped on the armor.,1,bango-file,message.dat,8890
itemdesc,398,[Event Item]#nThis is an Event Item#nThis item will be deleted after the event ends,1,bango-file,message.dat,8891
itemdesc,399,This scroll is a moving application for going to Hanin Server,1,bango-file,message.dat,8892
itemdesc,400,This scroll is a moving application for going to Naraeha Server,1,bango-file,message.dat,8893
itemdesc,401,This scroll is a moving application for going to New Server,1,bango-file,message.dat,8894
itemdesc,402,Recovers Magic point by 500,1,bango-file,message.dat,8895
itemdesc,403,[Event Item]#nThis is an Event Item#nThis item will be deleted after the event ends.,1,bango-file,message.dat,8896
itemdesc,404,[Event Item]#nThis is an Event Item#nThis item will be deleted after the event ends.,1,bango-file,message.dat,8897
itemdesc,405,Artisan's Fixing Tool#The damaged item can be repaired #n its endurance by 5 points.,1,bango-file,message.dat,8898
itemdesc,406,Doggebi's Fixing Tool#nThe damaged item can be fully repaired#nBut its endurance can be down to 1#nAnd the item will be destroyed if using it when its endurance is lower than 4.,1,bango-file,message.dat,8900
itemdesc,407,This Pumpkin Head item is for Halloween.,1,bango-file,message.dat,8902
itemdesc,408,This Witch Hat item is for Halloween.,1,bango-file,message.dat,8903
itemdesc,409,This Ghost Cloth item is for Halloween.,1,bango-file,message.dat,8904
itemdesc,410,[Event Item]#nRecovers your HP by 400 points#nThis item will be deleted after the event ends.,1,bango-file,message.dat,8906
itemdesc,411,[Event Item]#nRecovers your HP by 500 points#nThis item will be deleted after the event ends.,1,bango-file,message.dat,8907
itemdesc,412,[Event Item]#nRecovers your HP by 10% of your total HP#nThis item will be deleted after the event ends.,1,bango-file,message.dat,8908
itemdesc,413,[Event Item]#nRecovers your HP by 25% of your total HP#nThis item will be deleted after the event ends.,1,bango-file,message.dat,8909
itemdesc,414,[Event Item]#nPhysical attacking power is increased by 10% for 10 minutes.#nThis item will be deleted after the event ends.,1,bango-file,message.dat,8910
itemdesc,415,[Event Item]#nMagical attacking power is increased by 10% for 10 minutes.#nThis item will be deleted after the event ends.,1,bango-file,message.dat,8911
itemdesc,416,[Event Item]#nYou may fly to your friend by using this item.#nIt'll be deleted after the event ends.,1,bango-file,message.dat,8912
itemdesc,417,[Event Item]#nGive one loom and 5 hemp clothes to the 'Lady Who Makes the Robe of the Fairy' #nand you'll get the Robe of the fairy.#nIt'll be deleted after the event ends.,1,bango-file,message.dat,8913
itemdesc,418,"[Event Item]#nThis is an event item.#nWhen 1000 of them are collected, the wish will be granted.#nThis item will be deleted after the event ends.",1,bango-file,message.dat,8915
itemdesc,419,[Event Item]#nIt's an event item.#nYou may decorate Christmas Tree with it. #nThis item will be deleted after the event ends.,1,bango-file,message.dat,8920
itemdesc,422,"It's an upgraded model of tower.#nIf this strong magic that is casted on the mode,#ntower can be more stronger.",1,bango-file,message.dat,8923
itemdesc,423,[Event Item]#nRecovers your HP by 500 points.,1,bango-file,message.dat,8925
itemdesc,424,[Event Item]#nFinal striking power(physical) is increased by 7% for 30 minutes.,1,bango-file,message.dat,8926
itemdesc,425,[Event Item]#nExplosive Blow percentage is increased by 3% for 30 minutes.,1,bango-file,message.dat,8927
itemdesc,426,[Event Item]#nFinal On Target Point is increased by 5% for 30 minutes.,1,bango-file,message.dat,8928
itemdesc,427,[Event Item]#nFatal attack percentage is increased by 5% for 30 minutes.,1,bango-file,message.dat,8929
itemdesc,428,It's a royal gift for the trainers.#nIncrease the Strength and the Agility. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8930
itemdesc,429,It's a royal gift for the trainers.#nIncrease the Strength and the Agility. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8931
itemdesc,430,It's a royal gift for the trainers.#nIncrease the Strength and the Health. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8932
itemdesc,431,It's a royal gift for the trainers.#nIncrease the Strength and the Health. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8933
itemdesc,432,It's a royal gift for the trainers.#nIncrease the Strength and the Intelegence. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8934
itemdesc,433,It's a royal gift for the trainers.#nIncrease the Strength and the Intelegence. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8935
itemdesc,434,It's a royal gift for the trainers.#nIncrease the Strength and the Wisdom. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8936
itemdesc,435,It's a royal gift for the trainers.#nIncrease the Strength and the Wisdom. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8937
itemdesc,436,It's a royal gift for the trainers.#nIncrease the Intelegence and the Wisdom. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8938
itemdesc,437,It's a royal gift for the trainers.#nIncrease the Intelegence and the Wisdom. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8939
itemdesc,438,It's a royal gift for the trainers.#nIncrease the Intelegence and the Health. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8940
itemdesc,439,It's a royal gift for the trainers.#nIncrease the Intelegence and the Health. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8941
itemdesc,440,It's a royal gift for the trainers.#nIncrease the Intelegence and the Agility. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8942
itemdesc,441,It's a royal gift for the trainers.#nIncrease the Intelegence and the Agility. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8943
itemdesc,442,It's a royal gift for the trainers.#nIncrease the Wisdom and the Agility. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8944
itemdesc,443,It's a royal gift for the trainers.#nIncrease the Wisdom and the Agility. Enchanting is not possible.#nIt can be bought with Reward points.#nReward Point 70000,1,bango-file,message.dat,8945
