source_file,record_ordinal,source_line,text,source_kind,provenance
Dic.dat,3760,7519,???? ??,inspection-text-partial,bango-file
Dic.dat,3761,7521,??????ㅣ,inspection-text-partial,bango-file
Dic.dat,3762,7523,??????,inspection-text-partial,bango-file
Dic.dat,3763,7525,??갈,inspection-text-partial,bango-file
Dic.dat,3764,7527,??갈??,inspection-text-partial,bango-file
Dic.dat,3765,7529,??갈??,inspection-text-partial,bango-file
Dic.dat,3766,7531,??괄,inspection-text-partial,bango-file
Dic.dat,3767,7533,??구지,inspection-text-partial,bango-file
Dic.dat,3768,7535,??구??,inspection-text-partial,bango-file
Dic.dat,3769,7537,??구??,inspection-text-partial,bango-file
Dic.dat,3770,7539,??굴,inspection-text-partial,bango-file
Dic.dat,3771,7541,??굴 ??,inspection-text-partial,bango-file
Dic.dat,3772,7543,??굴??,inspection-text-partial,bango-file
Dic.dat,3773,7545,??다,inspection-text-partial,bango-file
Dic.dat,3774,7547,??ㄹ??,inspection-text-partial,bango-file
Dic.dat,3775,7549,??마걸포르노,inspection-text-partial,bango-file
Dic.dat,3776,7551,??범,inspection-text-partial,bango-file
Dic.dat,3777,7553,??이??브??로??쿨,inspection-text-partial,bango-file
Dic.dat,3778,7555,??이??매??아,inspection-text-partial,bango-file
Dic.dat,3779,7557,??이??메??아,inspection-text-partial,bango-file
Dic.dat,3780,7559,??이??베??,inspection-text-partial,bango-file
Dic.dat,3781,7561,??작,inspection-text-partial,bango-file
Dic.dat,3782,7563,??퍼??살??,inspection-text-partial,bango-file
Dic.dat,3783,7565,??에??정,inspection-text-partial,bango-file
Dic.dat,3784,7567,??몸,inspection-text-partial,bango-file
Dic.dat,3785,7569,??몸공개,inspection-text-partial,bango-file
Dic.dat,3786,7571,??몸??진,inspection-text-partial,bango-file
Dic.dat,3787,7573,??몸??,inspection-text-partial,bango-file
Dic.dat,3788,7575,??바,inspection-text-partial,bango-file
Dic.dat,3789,7577,??바??,inspection-text-partial,bango-file
Dic.dat,3790,7579,??바구함,inspection-text-partial,bango-file
Dic.dat,3791,7581,??바??,inspection-text-partial,bango-file
Dic.dat,3792,7583,??바??,inspection-text-partial,bango-file
Dic.dat,3793,7585,??바??,inspection-text-partial,bango-file
Dic.dat,3794,7587,??바쪽??,inspection-text-partial,bango-file
Dic.dat,3795,7589,??컷,inspection-text-partial,bango-file
Dic.dat,3796,7591,????,inspection-text-partial,bango-file
Dic.dat,3797,7593,????,inspection-text-partial,bango-file
Dic.dat,3798,7595,????,inspection-text-partial,bango-file
Dic.dat,3799,7597,????ㅣ,inspection-text-partial,bango-file
Dic.dat,3800,7599,????,inspection-text-partial,bango-file
Dic.dat,3801,7601,????,inspection-text-partial,bango-file
Dic.dat,3802,7603,??????,inspection-text-partial,bango-file
Dic.dat,3803,7605,????,inspection-text-partial,bango-file
Dic.dat,3804,7607,????,inspection-text-partial,bango-file
Dic.dat,3805,7609,??널,inspection-text-partial,bango-file
Dic.dat,3806,7611,??널??,inspection-text-partial,bango-file
Dic.dat,3807,7613,??년,inspection-text-partial,bango-file
Dic.dat,3808,7615,??동,inspection-text-partial,bango-file
Dic.dat,3809,7617,??로,inspection-text-partial,bango-file
Dic.dat,3810,7619,??로??,inspection-text-partial,bango-file
Dic.dat,3811,7621,??로??화,inspection-text-partial,bango-file
Dic.dat,3812,7623,??마부??,inspection-text-partial,bango-file
Dic.dat,3813,7625,??무,inspection-text-partial,bango-file
Dic.dat,3814,7627,??<CIPHER_83>�,inspection-text-partial,bango-file
Dic.dat,3815,7629,????,inspection-text-partial,bango-file
Dic.dat,3816,7631,??ㅂ??,inspection-text-partial,bango-file
Dic.dat,3817,7633,??<CIPHER_A5><CIPHER_EF>,inspection-text-partial,bango-file
Dic.dat,3818,7635,??비,inspection-text-partial,bango-file
Dic.dat,3819,7637,??액,inspection-text-partial,bango-file
Dic.dat,3820,7639,??ㅈ ??,inspection-text-partial,bango-file
Dic.dat,3821,7641,??자,inspection-text-partial,bango-file
Dic.dat,3822,7643,??자??,inspection-text-partial,bango-file
Dic.dat,3823,7645,??쟈,inspection-text-partial,bango-file
Dic.dat,3824,7647,??좌,inspection-text-partial,bango-file
Dic.dat,3825,7649,????,inspection-text-partial,bango-file
Dic.dat,3826,7651,????,inspection-text-partial,bango-file
Dic.dat,3827,7653,??병,inspection-text-partial,bango-file
Dic.dat,3828,7655,??창,inspection-text-partial,bango-file
Dic.dat,3829,7657,??????,inspection-text-partial,bango-file
Dic.dat,3830,7659,??벌이,inspection-text-partial,bango-file
Dic.dat,3831,7661,??벌 ??,inspection-text-partial,bango-file
Dic.dat,3832,7663,??벌??,inspection-text-partial,bango-file
Dic.dat,3833,7665,??게??,inspection-text-partial,bango-file
Dic.dat,3834,7667,??게??즈??넷,inspection-text-partial,bango-file
Dic.dat,3835,7669,??겜,inspection-text-partial,bango-file
Dic.dat,3836,7671,??근병동,inspection-text-partial,bango-file
Dic.dat,3837,7673,??께??,inspection-text-partial,bango-file
Dic.dat,3838,7675,??껨,inspection-text-partial,bango-file
Dic.dat,3839,7677,???? ,inspection-text-partial,bango-file
Dic.dat,3840,7679,??담,inspection-text-partial,bango-file
Dic.dat,3841,7681,??덩,inspection-text-partial,bango-file
Dic.dat,3842,7683,夜덩,inspection-text-partial,bango-file
Dic.dat,3843,7685,??덩,inspection-text-partial,bango-file
Dic.dat,3844,7687,??동,inspection-text-partial,bango-file
Dic.dat,3845,7689,夜동,inspection-text-partial,bango-file
Dic.dat,3846,7691,??동,inspection-text-partial,bango-file
Dic.dat,3847,7693,??동      ,inspection-text-partial,bango-file
Dic.dat,3848,7695,??동게시??,inspection-text-partial,bango-file
Dic.dat,3849,7697,??똥,inspection-text-partial,bango-file
Dic.dat,3850,7699,??사,inspection-text-partial,bango-file
Dic.dat,3851,7701,夜사,inspection-text-partial,bango-file
Dic.dat,3852,7703,??사,inspection-text-partial,bango-file
Dic.dat,3853,7705,??설,inspection-text-partial,bango-file
Dic.dat,3854,7707,夜설,inspection-text-partial,bango-file
Dic.dat,3855,7709,??설,inspection-text-partial,bango-file
Dic.dat,3856,7711,??설공작??,inspection-text-partial,bango-file
Dic.dat,3857,7713,??설??화,inspection-text-partial,bango-file
Dic.dat,3858,7715,??설??문,inspection-text-partial,bango-file
Dic.dat,3859,7717,??섹,inspection-text-partial,bango-file
Dic.dat,3860,7719,??쉬??,inspection-text-partial,bango-file
Dic.dat,3861,7721,??시,inspection-text-partial,bango-file
Dic.dat,3862,7723,??시25TV,inspection-text-partial,bango-file
Dic.dat,3863,7725,??시??,inspection-text-partial,bango-file
Dic.dat,3864,7727,??시꾸리,inspection-text-partial,bango-file
Dic.dat,3865,7729,??시??,inspection-text-partial,bango-file
Dic.dat,3866,7731,??시????,inspection-text-partial,bango-file
Dic.dat,3867,7733,??시??,inspection-text-partial,bango-file
Dic.dat,3868,7735,??시??,inspection-text-partial,bango-file
Dic.dat,3869,7737,??시??,inspection-text-partial,bango-file
Dic.dat,3870,7739,??시코리??,inspection-text-partial,bango-file
Dic.dat,3871,7741,??시MOLCA,inspection-text-partial,bango-file
Dic.dat,3872,7743,??시MTV,inspection-text-partial,bango-file
Dic.dat,3873,7745,??애??,inspection-text-partial,bango-file
Dic.dat,3874,7747,??오??,inspection-text-partial,bango-file
Dic.dat,3875,7749,??요??,inspection-text-partial,bango-file
Dic.dat,3876,7751,??자??,inspection-text-partial,bango-file
Dic.dat,3877,7753,??캠,inspection-text-partial,bango-file
Dic.dat,3878,7755,??태,inspection-text-partial,bango-file
Dic.dat,3879,7757,??ㅎ ????,inspection-text-partial,bango-file
Dic.dat,3880,7759,??하,inspection-text-partial,bango-file
Dic.dat,3881,7761,??하??,inspection-text-partial,bango-file
Dic.dat,3882,7763,??한,inspection-text-partial,bango-file
Dic.dat,3883,7765,夜한,inspection-text-partial,bango-file
Dic.dat,3884,7767,??한 ??영??,inspection-text-partial,bango-file
Dic.dat,3885,7769,??한 ??딘,inspection-text-partial,bango-file
Dic.dat,3886,7771,??한 ??진,inspection-text-partial,bango-file
Dic.dat,3887,7773,??한??,inspection-text-partial,bango-file
Dic.dat,3888,7775,??한??,inspection-text-partial,bango-file
Dic.dat,3889,7777,??한??,inspection-text-partial,bango-file
Dic.dat,3890,7779,??한게임,inspection-text-partial,bango-file
Dic.dat,3891,7781,??한그림,inspection-text-partial,bango-file
Dic.dat,3892,7783,??한??,inspection-text-partial,bango-file
Dic.dat,3893,7785,??한??SEX,inspection-text-partial,bango-file
Dic.dat,3894,7787,??한??드,inspection-text-partial,bango-file
Dic.dat,3895,7789,??한??영??,inspection-text-partial,bango-file
Dic.dat,3896,7791,??한만화,inspection-text-partial,bango-file
Dic.dat,3897,7793,??한??,inspection-text-partial,bango-file
Dic.dat,3898,7795,??한밤티브이,inspection-text-partial,bango-file
Dic.dat,3899,7797,??한밤TV,inspection-text-partial,bango-file
Dic.dat,3900,7799,??한??,inspection-text-partial,bango-file
Dic.dat,3901,7801,??한??딘,inspection-text-partial,bango-file
Dic.dat,3902,7803,??한??이??,inspection-text-partial,bango-file
Dic.dat,3903,7805,??한??진,inspection-text-partial,bango-file
Dic.dat,3904,7807,??한??설,inspection-text-partial,bango-file
Dic.dat,3905,7809,??한??닷??,inspection-text-partial,bango-file
Dic.dat,3906,7811,??한??화,inspection-text-partial,bango-file
Dic.dat,3907,7813,??한??야??,inspection-text-partial,bango-file
Dic.dat,3908,7815,??한??럽,inspection-text-partial,bango-file
Dic.dat,3909,7817,????영??,inspection-text-partial,bango-file
Dic.dat,3910,7819,????기,inspection-text-partial,bango-file
Dic.dat,3911,7821,????ㅏ,inspection-text-partial,bango-file
Dic.dat,3912,7823,????,inspection-text-partial,bango-file
Dic.dat,3913,7825,??ㅁ??,inspection-text-partial,bango-file
Dic.dat,3914,7827,??마,inspection-text-partial,bango-file
Dic.dat,3915,7829,????,inspection-text-partial,bango-file
Dic.dat,3916,7831,??????,inspection-text-partial,bango-file
Dic.dat,3917,7833,????비,inspection-text-partial,bango-file
Dic.dat,3918,7835,??삽,inspection-text-partial,bango-file
Dic.dat,3919,7837,??샵,inspection-text-partial,bango-file
Dic.dat,3920,7839,??싸 ??,inspection-text-partial,bango-file
Dic.dat,3921,7841,??싸??,inspection-text-partial,bango-file
Dic.dat,3922,7843,??????????,inspection-text-partial,bango-file
Dic.dat,3923,7845,??????ㅊ??,inspection-text-partial,bango-file
Dic.dat,3924,7847,????ㅏ ????,inspection-text-partial,bango-file
Dic.dat,3925,7849,????ㅏ ??,inspection-text-partial,bango-file
Dic.dat,3926,7851,????ㅏ??ㅣ,inspection-text-partial,bango-file
Dic.dat,3927,7853,????ㅏ??,inspection-text-partial,bango-file
Dic.dat,3928,7855,??????,inspection-text-partial,bango-file
Dic.dat,3929,7857,????치,inspection-text-partial,bango-file
Dic.dat,3930,7859,??년,inspection-text-partial,bango-file
Dic.dat,3931,7861,??ㅇ ??치,inspection-text-partial,bango-file
Dic.dat,3932,7863,??ㅇ????,inspection-text-partial,bango-file
Dic.dat,3933,7865,??ㅇ??ㅊ ??,inspection-text-partial,bango-file
Dic.dat,3934,7867,??ㅇ??ㅊ??,inspection-text-partial,bango-file
Dic.dat,3935,7869,??ㅇ??치,inspection-text-partial,bango-file
Dic.dat,3936,7871,??아,inspection-text-partial,bango-file
Dic.dat,3937,7873,??아 ??,inspection-text-partial,bango-file
Dic.dat,3938,7875,??아??,inspection-text-partial,bango-file
Dic.dat,3939,7877,??자,inspection-text-partial,bango-file
Dic.dat,3940,7879,??리버리,inspection-text-partial,bango-file
Dic.dat,3941,7881,??벙,inspection-text-partial,bango-file
Dic.dat,3942,7883,??간??,inspection-text-partial,bango-file
Dic.dat,3943,7885,??????,inspection-text-partial,bango-file
Dic.dat,3944,7887,????,inspection-text-partial,bango-file
Dic.dat,3945,7889,??마 ??,inspection-text-partial,bango-file
Dic.dat,3946,7891,??마??,inspection-text-partial,bango-file
Dic.dat,3947,7893,??창,inspection-text-partial,bango-file
Dic.dat,3948,7895,????,inspection-text-partial,bango-file
Dic.dat,3949,7897,??니??,inspection-text-partial,bango-file
Dic.dat,3950,7899,??로,inspection-text-partial,bango-file
Dic.dat,3951,7901,??로 ??,inspection-text-partial,bango-file
Dic.dat,3952,7903,??로 ??화,inspection-text-partial,bango-file
Dic.dat,3953,7905,??로69,inspection-text-partial,bango-file
Dic.dat,3954,7907,??로69TV,inspection-text-partial,bango-file
Dic.dat,3955,7909,??로79,inspection-text-partial,bango-file
Dic.dat,3956,7911,??로걸즈,inspection-text-partial,bango-file
Dic.dat,3957,7913,??로게이??,inspection-text-partial,bango-file
Dic.dat,3958,7915,??로게임,inspection-text-partial,bango-file
Dic.dat,3959,7917,??로관,inspection-text-partial,bango-file
Dic.dat,3960,7919,??로극장,inspection-text-partial,bango-file
Dic.dat,3961,7921,??로??폰,inspection-text-partial,bango-file
Dic.dat,3962,7923,??로??컴,inspection-text-partial,bango-file
Dic.dat,3963,7925,??로??,inspection-text-partial,bango-file
Dic.dat,3964,7927,??로??이,inspection-text-partial,bango-file
Dic.dat,3965,7929,??로??,inspection-text-partial,bango-file
Dic.dat,3966,7931,??로??영??,inspection-text-partial,bango-file
Dic.dat,3967,7933,??로??이??,inspection-text-partial,bango-file
Dic.dat,3968,7935,??로무비,inspection-text-partial,bango-file
Dic.dat,3969,7937,??로??,inspection-text-partial,bango-file
Dic.dat,3970,7939,??로뮤직비디??,inspection-text-partial,bango-file
Dic.dat,3971,7941,??로바다,inspection-text-partial,bango-file
Dic.dat,3972,7943,??로방티??,inspection-text-partial,bango-file
Dic.dat,3973,7945,??로배우,inspection-text-partial,bango-file
Dic.dat,3974,7947,??로??,inspection-text-partial,bango-file
Dic.dat,3975,7949,??로비디??,inspection-text-partial,bango-file
Dic.dat,3976,7951,??로비안??이??,inspection-text-partial,bango-file
Dic.dat,3977,7953,??로??,inspection-text-partial,bango-file
Dic.dat,3978,7955,??로??일,inspection-text-partial,bango-file
Dic.dat,3979,7957,??로??스TV,inspection-text-partial,bango-file
Dic.dat,3980,7959,??로??라가??드,inspection-text-partial,bango-file
Dic.dat,3981,7961,??로??,inspection-text-partial,bango-file
Dic.dat,3982,7963,??로??,inspection-text-partial,bango-file
Dic.dat,3983,7965,??로??데??,inspection-text-partial,bango-file
Dic.dat,3984,7967,??로??아??아,inspection-text-partial,bango-file
Dic.dat,3985,7969,??로??재??,inspection-text-partial,bango-file
Dic.dat,3986,7971,??로??코리아,inspection-text-partial,bango-file
Dic.dat,3987,7973,??로??쿨,inspection-text-partial,bango-file
Dic.dat,3988,7975,??로????,inspection-text-partial,bango-file
Dic.dat,3989,7977,??로??????,inspection-text-partial,bango-file
Dic.dat,3990,7979,??로??페??,inspection-text-partial,bango-file
Dic.dat,3991,7981,??로??포??,inspection-text-partial,bango-file
Dic.dat,3992,7983,??로??TV,inspection-text-partial,bango-file
Dic.dat,3993,7985,??로??네??,inspection-text-partial,bango-file
Dic.dat,3994,7987,??로??안??컴,inspection-text-partial,bango-file
Dic.dat,3995,7989,??로??티,inspection-text-partial,bango-file
Dic.dat,3996,7991,??로??네,inspection-text-partial,bango-file
Dic.dat,3997,7993,??로??시??,inspection-text-partial,bango-file
Dic.dat,3998,7995,??로??,inspection-text-partial,bango-file
Dic.dat,3999,7997,??로??스,inspection-text-partial,bango-file
Dic.dat,4000,7999,??로??조??,inspection-text-partial,bango-file
Dic.dat,4001,8001,??로??화,inspection-text-partial,bango-file
Dic.dat,4002,8003,??로??화관,inspection-text-partial,bango-file
Dic.dat,4003,8005,??로??,inspection-text-partial,bango-file
Dic.dat,4004,8007,??로????프,inspection-text-partial,bango-file
Dic.dat,4005,8009,??로??브,inspection-text-partial,bango-file
Dic.dat,4006,8011,??로??,inspection-text-partial,bango-file
Dic.dat,4007,8013,??로??,inspection-text-partial,bango-file
Dic.dat,4008,8015,??로촬영??장,inspection-text-partial,bango-file
Dic.dat,4009,8017,??로??,inspection-text-partial,bango-file
Dic.dat,4010,8019,??로??릭,inspection-text-partial,bango-file
Dic.dat,4011,8021,??로??유,inspection-text-partial,bango-file
Dic.dat,4012,8023,??로??코리아,inspection-text-partial,bango-file
Dic.dat,4013,8025,??로??크,inspection-text-partial,bango-file
Dic.dat,4014,8027,??로??티??,inspection-text-partial,bango-file
Dic.dat,4015,8029,??로??티,inspection-text-partial,bango-file
Dic.dat,4016,8031,??로??래??,inspection-text-partial,bango-file
Dic.dat,4017,8033,??로??름,inspection-text-partial,bango-file
Dic.dat,4018,8035,??<CIPHER_83>�,inspection-text-partial,bango-file
Dic.dat,4019,8037,????,inspection-text-partial,bango-file
Dic.dat,4020,8039,??????,inspection-text-partial,bango-file
Dic.dat,4021,8041,??자,inspection-text-partial,bango-file
Dic.dat,4022,8043,??스??브??,inspection-text-partial,bango-file
Dic.dat,4023,8045,??스모텔,inspection-text-partial,bango-file
Dic.dat,4024,8047,??스??시,inspection-text-partial,bango-file
Dic.dat,4025,8049,????,inspection-text-partial,bango-file
Dic.dat,4026,8051,????,inspection-text-partial,bango-file
Dic.dat,4027,8053,??병,inspection-text-partial,bango-file
Dic.dat,4028,8055,??창,inspection-text-partial,bango-file
Dic.dat,4029,8057,??성??인??품,inspection-text-partial,bango-file
Dic.dat,4030,8059,??성??위기구,inspection-text-partial,bango-file
Dic.dat,4031,8061,??자먹고,inspection-text-partial,bango-file
Dic.dat,4032,8063,??자??,inspection-text-partial,bango-file
Dic.dat,4033,8065,??자보??,inspection-text-partial,bango-file
Dic.dat,4034,8067,????,inspection-text-partial,bango-file
Dic.dat,4035,8069,??병,inspection-text-partial,bango-file
Dic.dat,4036,8071,??븅,inspection-text-partial,bango-file
Dic.dat,4037,8073,??인??이??인??,inspection-text-partial,bango-file
Dic.dat,4038,8075,??병,inspection-text-partial,bango-file
Dic.dat,4039,8077,??병??,inspection-text-partial,bango-file
Dic.dat,4040,8079,??기??로,inspection-text-partial,bango-file
Dic.dat,4041,8081,??기??인??스,inspection-text-partial,bango-file
Dic.dat,4042,8083,??먹,inspection-text-partial,bango-file
Dic.dat,4043,8085,??먹??,inspection-text-partial,bango-file
Dic.dat,4044,8087,??계,inspection-text-partial,bango-file
Dic.dat,4045,8089,????,inspection-text-partial,bango-file
Dic.dat,4046,8091,??병,inspection-text-partial,bango-file
Dic.dat,4047,8093,??????,inspection-text-partial,bango-file
Dic.dat,4048,8095,????니,inspection-text-partial,bango-file
Dic.dat,4049,8097,??까??,inspection-text-partial,bango-file
Dic.dat,4050,8099,??나 ??,inspection-text-partial,bango-file
