source_file,record_ordinal,source_line,record_type,record_json,source_kind,provenance
tipsystem.dat,99,274,tip,"[""tip"",[""rank"",""1"",""102""],[""level"",""21"",""30""],[""compare"",""10000"",""5""],[""desc"",""레벨 26 : 경비대장 거소선(죽서하적장)을 찾아가시기 바랍니다. (퀘스트 아이템 : 마구니의 철갑)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,100,275,tip,"[""tip"",[""rank"",""1"",""103""],[""level"",""21"",""30""],[""compare"",""10000"",""5""],[""desc"",""레벨 27 : 경비병 원정(죽서하적장)을 찾아가시기 바랍니다. (퀘스트 아이템 : 피묻은 의복)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,101,276,tip,"[""tip"",[""rank"",""1"",""104""],[""level"",""21"",""30""],[""compare"",""10000"",""5""],[""desc"",""레벨 28 : 경비대장 거소선(죽서하적장)을 찾아가시기 바랍니다. (퀘스트 아이템 : 수마룡의 가죽)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,102,277,tip,"[""tip"",[""rank"",""1"",""105""],[""level"",""21"",""30""],[""compare"",""10000"",""5""],[""desc"",""레벨 29 : 세원장군(죽서하적장)을 찾아가시기 바랍니다. (퀘스트 아이템 : 광전사의 수급)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,103,278,tip,"[""tip"",[""rank"",""1"",""106""],[""level"",""21"",""30""],[""compare"",""10000"",""5""],[""desc"",""레벨 30 : 문의모친(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 문희의 인형)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,104,279,tip,"[""tip"",[""rank"",""1"",""107""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 31 : 보루수비병 흥패(금오이성 보루)를 찾아가시기 바랍니다. (퀘스트 아이템 : 늑대이빨 목걸이)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,105,280,tip,"[""tip"",[""rank"",""1"",""108""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 32 : 경비대장 덕윤(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 원혼의 구슬)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,106,281,tip,"[""tip"",[""rank"",""1"",""109""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 33 : 경비병 양도(광산마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 마구니군의 기밀문서)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,107,282,tip,"[""tip"",[""rank"",""1"",""110""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 34 : 보루수비병 수고(금오이성 보루)를 찾아가시기 바랍니다. (퀘스트 아이템 : 대장장이 원혼의 구슬)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,108,283,tip,"[""tip"",[""rank"",""1"",""111""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 35 : 보루수비병 단복(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 수비병 원혼의 구슬)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,109,284,tip,"[""tip"",[""rank"",""1"",""112""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 36 : 광부 귀식(광산마을)을 찾아가시기 바랍니다. (퀘스트 아이템 : 수마룡 우두머리의 가죽)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,110,285,tip,"[""tip"",[""rank"",""1"",""113""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 37 : 보루수비병 가기(금오이성 보루)를 찾아가시기 바랍니다. (퀘스트 아이템 : 길동무 원혼의 구슬)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,111,286,tip,"[""tip"",[""rank"",""1"",""114""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 38 : 보루수비병 수성(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 결박된 원혼군의 구슬)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,112,287,tip,"[""tip"",[""rank"",""1"",""115""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 39 : 제가군 소속 병사 유상(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 마병의 활)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,113,288,tip,"[""tip"",[""rank"",""1"",""116""],[""level"",""31"",""40""],[""compare"",""10000"",""5""],[""desc"",""레벨 40 : 제가군 소속 병사 임강(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 투창을 던지는 마병)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,114,289,tip,"[""tip"",[""rank"",""1"",""117""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 41 : 토우(금오이성 보루)를 찾아가시기 바랍니다. (퀘스트 아이템 : 현웅의 원수 수급)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,115,290,tip,"[""tip"",[""rank"",""1"",""118""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 41 : 마령군 사냥꾼 우중(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 고통의 마령군 탈)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,116,291,tip,"[""tip"",[""rank"",""1"",""119""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 42 : 기정(금오이성 보루)를 찾아가시기 바랍니다. (퀘스트 아이템 : 자객 5명의 수급)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,117,292,tip,"[""tip"",[""rank"",""1"",""120""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 42 : 마령군 사냥꾼 좌일(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 탐욕의 마령군 탈)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,118,293,tip,"[""tip"",[""rank"",""1"",""121""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 43 : 승길(장승숲)을 찾아가시기 바랍니다. (퀘스트 아이템 : 용천을 죽인 암살자 수급)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,119,294,tip,"[""tip"",[""rank"",""1"",""122""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 43 : 마령군 사냥꾼 근평(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 질투의 마령군 탈)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,120,295,tip,"[""tip"",[""rank"",""1"",""123""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 44 : 학구(금오이성)를 찾아가시기 바랍니다. (퀘스트 아이템 : 증오의 마령군 밧줄)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,121,296,tip,"[""tip"",[""rank"",""1"",""124""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 44 : 마령군 사냥꾼 단중(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 증오의 마령군 탈)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,122,297,tip,"[""tip"",[""rank"",""1"",""125""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 45 : 사람과 친해지고싶은 도깨비(장승숲)를 찾아가시기 바랍니다. (퀘스트 아이템 : 망가진 인형)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,123,298,tip,"[""tip"",[""rank"",""1"",""126""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 45 : 마령군 사냥꾼 최충(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 광기의 마령군 탈)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,124,299,tip,"[""tip"",[""rank"",""1"",""127""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 46 : 절름발이(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 거수족의 피, 장승얼굴의 도깨비 빗자루)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,125,300,tip,"[""tip"",[""rank"",""1"",""128""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 47 : 봉사(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 거수족의 피, 징을 맨 도깨비 빗자루)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,126,301,tip,"[""tip"",[""rank"",""1"",""129""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 48 : 겁쟁이(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 거수족의 피, 고주망태 도깨비 빗자루)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,127,302,tip,"[""tip"",[""rank"",""1"",""130""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 49 : 곱사등이(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 거수족의 피, 흑오탈 도깨비 빗자루)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,128,303,tip,"[""tip"",[""rank"",""1"",""131""],[""level"",""41"",""50""],[""compare"",""10000"",""5""],[""desc"",""레벨 50 : 귀머거리(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 거수족의 피, 흑표탈 도깨비 빗자루)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,129,304,tip,"[""tip"",[""rank"",""1"",""132""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 51 : 외팔이(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 거수족의 피, 키가 팔대장만한 도깨비 빗자루)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,130,305,tip,"[""tip"",[""rank"",""1"",""133""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 52 : 관리인(오도협곡 다리)을 찾아가시기 바랍니다. (퀘스트 아이템 : 수마룡의 피, 도깨비 수호령의 돌)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,131,306,tip,"[""tip"",[""rank"",""1"",""134""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""레벨 1 : 경비대(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 마구니 잡부의 수급)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,132,307,tip,"[""tip"",[""rank"",""1"",""135""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""레벨 1 : 경비대(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 마구니 정탐병의 수급""]]",decoded-bytes-complete,bango-file
tipsystem.dat,133,308,tip,"[""tip"",[""rank"",""1"",""136""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""레벨 1 : 경비대(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 마구니 첨병의 수급)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,134,309,tip,"[""tip"",[""rank"",""1"",""137""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""레벨 5 : 경비대(나루터 마을)를 찾아가시기 바랍니다. (퀘스트 아이템 : 망둥어)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,135,310,tip,"[""tip"",[""rank"",""1"",""138""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 53 : 자상(금오이성 보루)을 찾아가시기 바랍니다. (퀘스트 아이템 : 해골병사의 두개골)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,136,311,tip,"[""tip"",[""rank"",""1"",""139""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 54 : 수묘인 강만(거조의 주막)을 찾아가시기 바랍니다. (퀘스트 아이템 : 해골 병사의 갈비뼈)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,137,312,tip,"[""tip"",[""rank"",""1"",""140""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 55 : 수묘인 강만(거조의 주막)을 찾아가시기 바랍니다. (퀘스트 아이템 : 왕릉을 지키는 신하의 책)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,138,313,tip,"[""tip"",[""rank"",""1"",""141""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 56 : 수묘인 강만(거조의 주막)을 찾아가시기 바랍니다. (퀘스트 아이템 : 왕릉을 지키는 궁녀의 비파)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,139,314,tip,"[""tip"",[""rank"",""1"",""142""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 57 : 수묘인 강만(거조의 주막)을 찾아가시기 바랍니다. (퀘스트 아이템 : 왕릉을 지키는 병사의 검)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,140,315,tip,"[""tip"",[""rank"",""1"",""143""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 58 : 수묘인 강만(거조의 주막)을 찾아가시기 바랍니다. (퀘스트 아이템 : 왕릉을 지키는 병사의 방패)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,141,316,tip,"[""tip"",[""rank"",""1"",""144""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 59 : 수묘인 강만(거조의 주막)을 찾아가시기 바랍니다. (퀘스트 아이템 : 왕릉을 지키는 병사의 극)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,142,317,tip,"[""tip"",[""rank"",""1"",""145""],[""level"",""51"",""60""],[""compare"",""10000"",""5""],[""desc"",""레벨 60 : 수묘인 강만(거조의 주막)을 찾아가시기 바랍니다. (퀘스트 아이템 : 왕릉을 지키는 병사의 철퇴)""]]",decoded-bytes-complete,bango-file
tipsystem.dat,143,319,tip,"[""tip"",[""rank"",""1"",""146""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""둔갑술 : 알을 부화, 새끼, 성체, 신수로 단계별 진화를 할수 있으며, 각각 융상개군제, 건치현령황선, 투극으로 둔갑이 가능합니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,144,322,tip,"[""tip"",[""rank"",""1"",""147""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""대결(PVP)시스템 : 양방간의 합의를 통하여 1:1 대결이 가능하며, 서로간의 캐릭터의 우의를 점쳐볼수 있는 시스템입니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,145,325,tip,"[""tip"",[""rank"",""1"",""148""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""축복시스템 : 축복을 받을경우 전투중 사망으로 인한 경험치 손실이 50% 감소하여, 경험치 손실의 일부를 최소화 할수 있는 시스템입니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,146,328,tip,"[""tip"",[""rank"",""1"",""149""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""가호 시스템 : 사망시 누적되는 기절 횟수를 누적시키지 않음으로서 전투중 사망에 대한 부담을 줄일수 있는 시스템입니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,147,331,tip,"[""tip"",[""rank"",""1"",""150""],[""level"",""1"",""10""],[""compare"",""10000"",""5""],[""desc"",""자객(PK)시스템 : 양방간의 합의에 의한 대결이 아닌 일방적인 살인(PK)시스템입니다. 자객으로 변신하려면 반드시 [탈]을 이용해야 합니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,148,334,tip,"[""tip"",[""rank"",""1"",""151""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""점령전 시스템 : 선포기간, 준비기간, 공성기간으로 구성되어 있으며 이 기간에는 다른 부와의 동맹을 맺거나 파기되지 않습니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,149,337,tip,"[""tip"",[""rank"",""1"",""152""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""점령전 선포기간 : 공성측이 수성측에게 전쟁을 선포할 수 있습니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,150,340,tip,"[""tip"",[""rank"",""1"",""153""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""점령전 준비기간 : 준비기간 동안에는 전쟁을 선포할 수 없습니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,151,343,tip,"[""tip"",[""rank"",""1"",""154""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""점령전 공성기간 : 점령전시간은 [토요일 오후 9시 ~ 11시]입니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,152,346,tip,"[""tip"",[""rank"",""1"",""155""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""점령전 참여 : 부레벨 4이상의 부만이 점령전에 참여가 가능하며, 부레벨 4미만의 부 또는 부원이 아닌 사람들 또한 동맹또는 무관계로 참여가 가능하나 성의 소유 권한은 없습니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,153,349,tip,"[""tip"",[""rank"",""1"",""156""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""부동맹 : 부동맹은 (/부동맹 부이름 기간[일자])로 가능하며 점령전 선포기간 전에 할 수 있습니다""]]",decoded-bytes-complete,bango-file
tipsystem.dat,154,352,tip,"[""tip"",[""rank"",""1"",""157""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""금오본성 : 점령전이 이루어지는 장소이며 나루터마을의 북서쪽에 위치하고 있습니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,155,355,tip,"[""tip"",[""rank"",""1"",""158""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""점령전 선포등록 : 성을 획득하려면 점령전 참가 등록을 해야하며 등록은 동맹일 경우는 동맹장과 동맹을 하지 않은 부는 군주만이 가능하며 경비병NPC를 통하여 등록을 할 수 있습니다.""]]",decoded-bytes-complete,bango-file
tipsystem.dat,156,358,tip,"[""tip"",[""rank"",""1"",""159""],[""level"",""30"",""60""],[""compare"",""10000"",""5""],[""desc"",""세율 : 성을 점령한 부의 군주는 점령지 관리인NPC을 통해서 영지의 세율[85% ~ 115%]을 조절할 수 있습니다.""]]",decoded-bytes-complete,bango-file
