ita_azon,ita_name,ita_class,ita_type,ita_grade,ita_lvllim,slot_index,stat_name,value,raw_vector
482,Golden DaeChangEau Gloves,Magician,Gloves,G60,56,17,Lightening,6,||1|2|||||||||14|33|0|6|6|6|4|4
482,Golden DaeChangEau Gloves,Magician,Gloves,G60,56,18,NonElemental,4,||1|2|||||||||14|33|0|6|6|6|4|4
482,Golden DaeChangEau Gloves,Magician,Gloves,G60,56,19,Curse,4,||1|2|||||||||14|33|0|6|6|6|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,1,Health,2,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,2,Intelligence,1,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,12,Evasion,16,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,13,Defense,33,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,14,Absorb,0,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,15,Fire,7,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,16,Ice,7,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,17,Lightening,7,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,18,NonElemental,4,|2|1||||||||||16|33|0|7|7|7|4|4
483,Golden DaeChangEau Hair Decoration,Magician,Helmet,G60,58,19,Curse,4,|2|1||||||||||16|33|0|7|7|7|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,1,Health,2,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,2,Intelligence,1,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,12,Evasion,35,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,13,Defense,29,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,14,Absorb,0,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,15,Fire,4,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,16,Ice,4,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,17,Lightening,4,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,18,NonElemental,4,|2|1||||||||||35|29|0|4|4|4|4|4
484,Golden DaeChangEau Shorts,Magician,Shorts,G60,59,19,Curse,4,|2|1||||||||||35|29|0|4|4|4|4|4
485,Dragon Sword of Sky,Knight,Sw.1H,G65,65,0,Strength,6,6|4|||2|550||360|430|||86
485,Dragon Sword of Sky,Knight,Sw.1H,G65,65,1,Health,4,6|4|||2|550||360|430|||86
485,Dragon Sword of Sky,Knight,Sw.1H,G65,65,4,Agility,2,6|4|||2|550||360|430|||86
485,Dragon Sword of Sky,Knight,Sw.1H,G65,65,5,HP,550,6|4|||2|550||360|430|||86
485,Dragon Sword of Sky,Knight,Sw.1H,G65,65,7,PDMin,360,6|4|||2|550||360|430|||86
485,Dragon Sword of Sky,Knight,Sw.1H,G65,65,8,PDMax,430,6|4|||2|550||360|430|||86
485,Dragon Sword of Sky,Knight,Sw.1H,G65,65,11,OTP,86,6|4|||2|550||360|430|||86
486,Dragon Giant Sword of Sky,Knight,Sw.2H,G65,65,0,Strength,9,9|3||||500||600|670|||85
486,Dragon Giant Sword of Sky,Knight,Sw.2H,G65,65,1,Health,3,9|3||||500||600|670|||85
486,Dragon Giant Sword of Sky,Knight,Sw.2H,G65,65,5,HP,500,9|3||||500||600|670|||85
486,Dragon Giant Sword of Sky,Knight,Sw.2H,G65,65,7,PDMin,600,9|3||||500||600|670|||85
486,Dragon Giant Sword of Sky,Knight,Sw.2H,G65,65,8,PDMax,670,9|3||||500||600|670|||85
486,Dragon Giant Sword of Sky,Knight,Sw.2H,G65,65,11,OTP,85,9|3||||500||600|670|||85
487,Dragon Bow of Sky,Archer,Bow,G65,65,0,Strength,1,1|2|||9|450|50|345|415|||84
487,Dragon Bow of Sky,Archer,Bow,G65,65,1,Health,2,1|2|||9|450|50|345|415|||84
487,Dragon Bow of Sky,Archer,Bow,G65,65,4,Agility,9,1|2|||9|450|50|345|415|||84
487,Dragon Bow of Sky,Archer,Bow,G65,65,5,HP,450,1|2|||9|450|50|345|415|||84
487,Dragon Bow of Sky,Archer,Bow,G65,65,6,MP,50,1|2|||9|450|50|345|415|||84
487,Dragon Bow of Sky,Archer,Bow,G65,65,7,PDMin,345,1|2|||9|450|50|345|415|||84
487,Dragon Bow of Sky,Archer,Bow,G65,65,8,PDMax,415,1|2|||9|450|50|345|415|||84
487,Dragon Bow of Sky,Archer,Bow,G65,65,11,OTP,84,1|2|||9|450|50|345|415|||84
488,Dragon Stick of Sky,Magician,Stick,G65,65,1,Health,1,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,2,Intelligence,8,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,3,Wisdom,3,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,5,HP,350,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,6,MP,200,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,7,PDMin,210,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,8,PDMax,220,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,9,MDMin,420,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,10,MDMax,490,|1|8|3||350|200|210|220|420|490|75
488,Dragon Stick of Sky,Magician,Stick,G65,65,11,OTP,75,|1|8|3||350|200|210|220|420|490|75
489,Dragon Sword of Sky (Imperial),Knight,Sw.1H,G65,65,0,Strength,6,6|4|||2|550||393|470|||86
489,Dragon Sword of Sky (Imperial),Knight,Sw.1H,G65,65,1,Health,4,6|4|||2|550||393|470|||86
489,Dragon Sword of Sky (Imperial),Knight,Sw.1H,G65,65,4,Agility,2,6|4|||2|550||393|470|||86
489,Dragon Sword of Sky (Imperial),Knight,Sw.1H,G65,65,5,HP,550,6|4|||2|550||393|470|||86
489,Dragon Sword of Sky (Imperial),Knight,Sw.1H,G65,65,7,PDMin,393,6|4|||2|550||393|470|||86
489,Dragon Sword of Sky (Imperial),Knight,Sw.1H,G65,65,8,PDMax,470,6|4|||2|550||393|470|||86
489,Dragon Sword of Sky (Imperial),Knight,Sw.1H,G65,65,11,OTP,86,6|4|||2|550||393|470|||86
490,Dragon Giant Sword of Sky (Imperial),Knight,Sw.2H,G65,65,0,Strength,9,9|3||||500||660|736|||85
490,Dragon Giant Sword of Sky (Imperial),Knight,Sw.2H,G65,65,1,Health,3,9|3||||500||660|736|||85
490,Dragon Giant Sword of Sky (Imperial),Knight,Sw.2H,G65,65,5,HP,500,9|3||||500||660|736|||85
490,Dragon Giant Sword of Sky (Imperial),Knight,Sw.2H,G65,65,7,PDMin,660,9|3||||500||660|736|||85
490,Dragon Giant Sword of Sky (Imperial),Knight,Sw.2H,G65,65,8,PDMax,736,9|3||||500||660|736|||85
490,Dragon Giant Sword of Sky (Imperial),Knight,Sw.2H,G65,65,11,OTP,85,9|3||||500||660|736|||85
491,Dragon Bow of Sky (Imperial),Archer,Bow,G65,65,0,Strength,1,1|2|||9|450|50|379|456|||84
491,Dragon Bow of Sky (Imperial),Archer,Bow,G65,65,1,Health,2,1|2|||9|450|50|379|456|||84
491,Dragon Bow of Sky (Imperial),Archer,Bow,G65,65,4,Agility,9,1|2|||9|450|50|379|456|||84
491,Dragon Bow of Sky (Imperial),Archer,Bow,G65,65,5,HP,450,1|2|||9|450|50|379|456|||84
491,Dragon Bow of Sky (Imperial),Archer,Bow,G65,65,6,MP,50,1|2|||9|450|50|379|456|||84
491,Dragon Bow of Sky (Imperial),Archer,Bow,G65,65,7,PDMin,379,1|2|||9|450|50|379|456|||84
491,Dragon Bow of Sky (Imperial),Archer,Bow,G65,65,8,PDMax,456,1|2|||9|450|50|379|456|||84
491,Dragon Bow of Sky (Imperial),Archer,Bow,G65,65,11,OTP,84,1|2|||9|450|50|379|456|||84
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,1,Health,1,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,2,Intelligence,8,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,3,Wisdom,3,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,5,HP,350,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,6,MP,200,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,7,PDMin,232,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,8,PDMax,242,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,9,MDMin,462,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,10,MDMax,539,|1|8|3||350|200|232|242|462|539|75
492,Imperial Dragon Stick of Sky,Magician,Stick,G65,65,11,OTP,75,|1|8|3||350|200|232|242|462|539|75
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,1,Health,6,|6||6||210|140|144|153|257|342|69
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,3,Wisdom,6,|6||6||210|140|144|153|257|342|69
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,5,HP,210,|6||6||210|140|144|153|257|342|69
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,6,MP,140,|6||6||210|140|144|153|257|342|69
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,7,PDMin,144,|6||6||210|140|144|153|257|342|69
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,8,PDMax,153,|6||6||210|140|144|153|257|342|69
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,9,MDMin,257,|6||6||210|140|144|153|257|342|69
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,10,MDMax,342,|6||6||210|140|144|153|257|342|69
493,Guardian Stick with a Blue Gem,Magician,Stick,G59,59,11,OTP,69,|6||6||210|140|144|153|257|342|69
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,1,Health,3,|3||7||350|210|180|189|333|399|72
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,3,Wisdom,7,|3||7||350|210|180|189|333|399|72
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,5,HP,350,|3||7||350|210|180|189|333|399|72
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,6,MP,210,|3||7||350|210|180|189|333|399|72
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,7,PDMin,180,|3||7||350|210|180|189|333|399|72
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,8,PDMax,189,|3||7||350|210|180|189|333|399|72
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,9,MDMin,333,|3||7||350|210|180|189|333|399|72
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,10,MDMax,399,|3||7||350|210|180|189|333|399|72
494,Guardian Stick with a Lotus Flower,Magician,Stick,G62,62,11,OTP,72,|3||7||350|210|180|189|333|399|72
495,Guardian Stick with a Blue Gem (Imperial),Magician,Stick,G59,59,3,Wisdom,8,|||8|||390|174|186|304|398|69
495,Guardian Stick with a Blue Gem (Imperial),Magician,Stick,G59,59,6,MP,390,|||8|||390|174|186|304|398|69
495,Guardian Stick with a Blue Gem (Imperial),Magician,Stick,G59,59,7,PDMin,174,|||8|||390|174|186|304|398|69
495,Guardian Stick with a Blue Gem (Imperial),Magician,Stick,G59,59,8,PDMax,186,|||8|||390|174|186|304|398|69
495,Guardian Stick with a Blue Gem (Imperial),Magician,Stick,G59,59,9,MDMin,304,|||8|||390|174|186|304|398|69
495,Guardian Stick with a Blue Gem (Imperial),Magician,Stick,G59,59,10,MDMax,398,|||8|||390|174|186|304|398|69
495,Guardian Stick with a Blue Gem (Imperial),Magician,Stick,G59,59,11,OTP,69,|||8|||390|174|186|304|398|69
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,1,Health,3,|3||7||350|210|197|207|367|440|72
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,3,Wisdom,7,|3||7||350|210|197|207|367|440|72
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,5,HP,350,|3||7||350|210|197|207|367|440|72
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,6,MP,210,|3||7||350|210|197|207|367|440|72
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,7,PDMin,197,|3||7||350|210|197|207|367|440|72
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,8,PDMax,207,|3||7||350|210|197|207|367|440|72
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,9,MDMin,367,|3||7||350|210|197|207|367|440|72
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,10,MDMax,440,|3||7||350|210|197|207|367|440|72
496,Guardian Stick with a Lotus Flower (Imperial),Magician,Stick,G62,62,11,OTP,72,|3||7||350|210|197|207|367|440|72
497,Armor of Darkness,Archer,All,G90,90,0,Strength,10,10|8|||8||||||||155|215|22
497,Armor of Darkness,Archer,All,G90,90,1,Health,8,10|8|||8||||||||155|215|22
497,Armor of Darkness,Archer,All,G90,90,4,Agility,8,10|8|||8||||||||155|215|22
497,Armor of Darkness,Archer,All,G90,90,12,Evasion,155,10|8|||8||||||||155|215|22
497,Armor of Darkness,Archer,All,G90,90,13,Defense,215,10|8|||8||||||||155|215|22
497,Armor of Darkness,Archer,All,G90,90,14,Absorb,22,10|8|||8||||||||155|215|22
515,Guardian Sword with a Lotus Flower,Knight,Sw.1H,G62,62,0,Strength,3,3|7||||540||276|341|||85
515,Guardian Sword with a Lotus Flower,Knight,Sw.1H,G62,62,1,Health,7,3|7||||540||276|341|||85
515,Guardian Sword with a Lotus Flower,Knight,Sw.1H,G62,62,5,HP,540,3|7||||540||276|341|||85
515,Guardian Sword with a Lotus Flower,Knight,Sw.1H,G62,62,7,PDMin,276,3|7||||540||276|341|||85
515,Guardian Sword with a Lotus Flower,Knight,Sw.1H,G62,62,8,PDMax,341,3|7||||540||276|341|||85
515,Guardian Sword with a Lotus Flower,Knight,Sw.1H,G62,62,11,OTP,85,3|7||||540||276|341|||85
516,Guardian Giant Sword with a Lotus Flower,Knight,Sw.2H,G62,62,0,Strength,4,4|6||||480||516|571|||84
516,Guardian Giant Sword with a Lotus Flower,Knight,Sw.2H,G62,62,1,Health,6,4|6||||480||516|571|||84
516,Guardian Giant Sword with a Lotus Flower,Knight,Sw.2H,G62,62,5,HP,480,4|6||||480||516|571|||84
516,Guardian Giant Sword with a Lotus Flower,Knight,Sw.2H,G62,62,7,PDMin,516,4|6||||480||516|571|||84
516,Guardian Giant Sword with a Lotus Flower,Knight,Sw.2H,G62,62,8,PDMax,571,4|6||||480||516|571|||84
516,Guardian Giant Sword with a Lotus Flower,Knight,Sw.2H,G62,62,11,OTP,84,4|6||||480||516|571|||84
517,Guardian Bow with a Lotus Flower,Archer,Bow,G62,62,1,Health,6,|6|||4|480||258|332|||83
517,Guardian Bow with a Lotus Flower,Archer,Bow,G62,62,4,Agility,4,|6|||4|480||258|332|||83
517,Guardian Bow with a Lotus Flower,Archer,Bow,G62,62,5,HP,480,|6|||4|480||258|332|||83
517,Guardian Bow with a Lotus Flower,Archer,Bow,G62,62,7,PDMin,258,|6|||4|480||258|332|||83
517,Guardian Bow with a Lotus Flower,Archer,Bow,G62,62,8,PDMax,332,|6|||4|480||258|332|||83
517,Guardian Bow with a Lotus Flower,Archer,Bow,G62,62,11,OTP,83,|6|||4|480||258|332|||83
518,Guardian Sword with a Lotus Flower (Imperial),Knight,Sw.1H,G62,62,0,Strength,3,3|7||||540||281|346|||85
518,Guardian Sword with a Lotus Flower (Imperial),Knight,Sw.1H,G62,62,1,Health,7,3|7||||540||281|346|||85
518,Guardian Sword with a Lotus Flower (Imperial),Knight,Sw.1H,G62,62,5,HP,540,3|7||||540||281|346|||85
518,Guardian Sword with a Lotus Flower (Imperial),Knight,Sw.1H,G62,62,7,PDMin,281,3|7||||540||281|346|||85
518,Guardian Sword with a Lotus Flower (Imperial),Knight,Sw.1H,G62,62,8,PDMax,346,3|7||||540||281|346|||85
518,Guardian Sword with a Lotus Flower (Imperial),Knight,Sw.1H,G62,62,11,OTP,85,3|7||||540||281|346|||85
519,Guardian Giant Sword with a Lotus Flower (Imperial,Knight,Sw.2H,G62,62,0,Strength,4,4|6||||480||592|652|||84
519,Guardian Giant Sword with a Lotus Flower (Imperial,Knight,Sw.2H,G62,62,1,Health,6,4|6||||480||592|652|||84
519,Guardian Giant Sword with a Lotus Flower (Imperial,Knight,Sw.2H,G62,62,5,HP,480,4|6||||480||592|652|||84
519,Guardian Giant Sword with a Lotus Flower (Imperial,Knight,Sw.2H,G62,62,7,PDMin,592,4|6||||480||592|652|||84
519,Guardian Giant Sword with a Lotus Flower (Imperial,Knight,Sw.2H,G62,62,8,PDMax,652,4|6||||480||592|652|||84
519,Guardian Giant Sword with a Lotus Flower (Imperial,Knight,Sw.2H,G62,62,11,OTP,84,4|6||||480||592|652|||84
520,Guardian Bow with a Lotus Flower (Imperial),Archer,Bow,G62,62,1,Health,6,|6|||4|480||258|332|||83
520,Guardian Bow with a Lotus Flower (Imperial),Archer,Bow,G62,62,4,Agility,4,|6|||4|480||258|332|||83
520,Guardian Bow with a Lotus Flower (Imperial),Archer,Bow,G62,62,5,HP,480,|6|||4|480||258|332|||83
520,Guardian Bow with a Lotus Flower (Imperial),Archer,Bow,G62,62,7,PDMin,258,|6|||4|480||258|332|||83
520,Guardian Bow with a Lotus Flower (Imperial),Archer,Bow,G62,62,8,PDMax,332,|6|||4|480||258|332|||83
520,Guardian Bow with a Lotus Flower (Imperial),Archer,Bow,G62,62,11,OTP,83,|6|||4|480||258|332|||83
521,MyungJoo Suit of lcT,Thief,All,G08,1,12,Evasion,13,||||||||||||13|21|0
521,MyungJoo Suit of lcT,Thief,All,G08,1,13,Defense,21,||||||||||||13|21|0
521,MyungJoo Suit of lcT,Thief,All,G08,1,14,Absorb,0,||||||||||||13|21|0
522,MyungJoo Suit of lcT,Thief,Armor,G08,1,12,Evasion,1,||||||||||||1|8|0
522,MyungJoo Suit of lcT,Thief,Armor,G08,1,13,Defense,8,||||||||||||1|8|0
522,MyungJoo Suit of lcT,Thief,Armor,G08,1,14,Absorb,0,||||||||||||1|8|0
523,MyungJoo Suit of lcT Boots,Thief,Boots,G08,1,12,Evasion,4,||||||||||||4|4|0
523,MyungJoo Suit of lcT Boots,Thief,Boots,G08,1,13,Defense,4,||||||||||||4|4|0
523,MyungJoo Suit of lcT Boots,Thief,Boots,G08,1,14,Absorb,0,||||||||||||4|4|0
524,MyungJoo Suit of lcT Gloves,Thief,Gloves,G08,1,12,Evasion,2,||||||||||||2|3|0
524,MyungJoo Suit of lcT Gloves,Thief,Gloves,G08,1,13,Defense,3,||||||||||||2|3|0
524,MyungJoo Suit of lcT Gloves,Thief,Gloves,G08,1,14,Absorb,0,||||||||||||2|3|0
525,MyungJoo Suit of lcT Helmet,Thief,Helmet,G08,1,12,Evasion,1,||||||||||||1|4|0
525,MyungJoo Suit of lcT Helmet,Thief,Helmet,G08,1,13,Defense,4,||||||||||||1|4|0
525,MyungJoo Suit of lcT Helmet,Thief,Helmet,G08,1,14,Absorb,0,||||||||||||1|4|0
526,MyungJoo Suit of lcT Shorts,Thief,Shorts,G08,1,12,Evasion,5,||||||||||||5|2|0
526,MyungJoo Suit of lcT Shorts,Thief,Shorts,G08,1,13,Defense,2,||||||||||||5|2|0
526,MyungJoo Suit of lcT Shorts,Thief,Shorts,G08,1,14,Absorb,0,||||||||||||5|2|0
527,BeeDan suit of lcT,Thief,All,G16,1,12,Evasion,25,||||||||||||25|37|0
527,BeeDan suit of lcT,Thief,All,G16,1,13,Defense,37,||||||||||||25|37|0
527,BeeDan suit of lcT,Thief,All,G16,1,14,Absorb,0,||||||||||||25|37|0
528,BeeDan suit of lcT,Thief,Armor,G16,1,12,Evasion,2,||||||||||||2|11|0
528,BeeDan suit of lcT,Thief,Armor,G16,1,13,Defense,11,||||||||||||2|11|0
528,BeeDan suit of lcT,Thief,Armor,G16,1,14,Absorb,0,||||||||||||2|11|0
529,BeeDan suit of lcT Boots,Thief,Boots,G16,,12,Evasion,5,||||||||||||5|7|0
529,BeeDan suit of lcT Boots,Thief,Boots,G16,,13,Defense,7,||||||||||||5|7|0
529,BeeDan suit of lcT Boots,Thief,Boots,G16,,14,Absorb,0,||||||||||||5|7|0
530,BeeDan suit of lcT Gloves,Thief,Gloves,G16,1,12,Evasion,3,||||||||||||3|7|0
530,BeeDan suit of lcT Gloves,Thief,Gloves,G16,1,13,Defense,7,||||||||||||3|7|0
530,BeeDan suit of lcT Gloves,Thief,Gloves,G16,1,14,Absorb,0,||||||||||||3|7|0
531,BeeDan suit of lcT Helmet,Thief,Helmet,G16,1,12,Evasion,2,||||||||||||2|8|0
531,BeeDan suit of lcT Helmet,Thief,Helmet,G16,1,13,Defense,8,||||||||||||2|8|0
531,BeeDan suit of lcT Helmet,Thief,Helmet,G16,1,14,Absorb,0,||||||||||||2|8|0
532,BeeDan suit of lcT Shorts,Thief,Shorts,G16,1,12,Evasion,13,||||||||||||13|4|0
532,BeeDan suit of lcT Shorts,Thief,Shorts,G16,1,13,Defense,4,||||||||||||13|4|0
532,BeeDan suit of lcT Shorts,Thief,Shorts,G16,1,14,Absorb,0,||||||||||||13|4|0
533,Myung Joo suit of T,Thief,All,G24,0,12,Evasion,34,||||||||||||34|52|1
533,Myung Joo suit of T,Thief,All,G24,0,13,Defense,52,||||||||||||34|52|1
533,Myung Joo suit of T,Thief,All,G24,0,14,Absorb,1,||||||||||||34|52|1
534,Myung Joo suit of T,Thief,Armor,G24,1,12,Evasion,3,||||||||||||3|14|1
534,Myung Joo suit of T,Thief,Armor,G24,1,13,Defense,14,||||||||||||3|14|1
534,Myung Joo suit of T,Thief,Armor,G24,1,14,Absorb,1,||||||||||||3|14|1
535,Myung Joo suit of T Boots,Thief,Boots,G24,1,12,Evasion,9,||||||||||||9|10|0
535,Myung Joo suit of T Boots,Thief,Boots,G24,1,13,Defense,10,||||||||||||9|10|0
535,Myung Joo suit of T Boots,Thief,Boots,G24,1,14,Absorb,0,||||||||||||9|10|0
536,Myung Joo suit of T Gloves,Thief,Gloves,G24,1,12,Evasion,4,||||||||||||4|9|0
536,Myung Joo suit of T Gloves,Thief,Gloves,G24,1,13,Defense,9,||||||||||||4|9|0
536,Myung Joo suit of T Gloves,Thief,Gloves,G24,1,14,Absorb,0,||||||||||||4|9|0
537,Myung Joo suit of T Helmet,Thief,Helmet,G24,1,12,Evasion,3,||||||||||||3|11|0
537,Myung Joo suit of T Helmet,Thief,Helmet,G24,1,13,Defense,11,||||||||||||3|11|0
537,Myung Joo suit of T Helmet,Thief,Helmet,G24,1,14,Absorb,0,||||||||||||3|11|0
538,Myung Joo suit of T Shorts,Thief,Shorts,G24,1,12,Evasion,15,||||||||||||15|8|0
538,Myung Joo suit of T Shorts,Thief,Shorts,G24,1,13,Defense,8,||||||||||||15|8|0
538,Myung Joo suit of T Shorts,Thief,Shorts,G24,1,14,Absorb,0,||||||||||||15|8|0
539,BeeDan suit of T,Thief,All,G32,1,12,Evasion,43,||||||||||||43|72|1
539,BeeDan suit of T,Thief,All,G32,1,13,Defense,72,||||||||||||43|72|1
539,BeeDan suit of T,Thief,All,G32,1,14,Absorb,1,||||||||||||43|72|1
540,BeeDan suit of T,Thief,Armor,G32,1,12,Evasion,4,||||||||||||4|21|1
540,BeeDan suit of T,Thief,Armor,G32,1,13,Defense,21,||||||||||||4|21|1
540,BeeDan suit of T,Thief,Armor,G32,1,14,Absorb,1,||||||||||||4|21|1
541,BeeDan suit of T Boots,Thief,Boots,G32,1,12,Evasion,11,||||||||||||11|12|0
541,BeeDan suit of T Boots,Thief,Boots,G32,1,13,Defense,12,||||||||||||11|12|0
541,BeeDan suit of T Boots,Thief,Boots,G32,1,14,Absorb,0,||||||||||||11|12|0
542,BeeDan suit of T Gloves,Thief,Gloves,G32,1,12,Evasion,5,||||||||||||5|12|0
542,BeeDan suit of T Gloves,Thief,Gloves,G32,1,13,Defense,12,||||||||||||5|12|0
542,BeeDan suit of T Gloves,Thief,Gloves,G32,1,14,Absorb,0,||||||||||||5|12|0
543,BeeDan suit of T Helmet,Thief,Helmet,G32,1,12,Evasion,4,||||||||||||4|16|0
543,BeeDan suit of T Helmet,Thief,Helmet,G32,1,13,Defense,16,||||||||||||4|16|0
543,BeeDan suit of T Helmet,Thief,Helmet,G32,1,14,Absorb,0,||||||||||||4|16|0
544,BeeDan suit of T Shorts,Thief,Shorts,G32,1,12,Evasion,19,||||||||||||19|11|0
544,BeeDan suit of T Shorts,Thief,Shorts,G32,1,13,Defense,11,||||||||||||19|11|0
544,BeeDan suit of T Shorts,Thief,Shorts,G32,1,14,Absorb,0,||||||||||||19|11|0
545,Myung Joo suit of hcT,Thief,All,G42,1,11,OTP,7,|||||||||||7|55|97|2
545,Myung Joo suit of hcT,Thief,All,G42,1,12,Evasion,55,|||||||||||7|55|97|2
545,Myung Joo suit of hcT,Thief,All,G42,1,13,Defense,97,|||||||||||7|55|97|2
545,Myung Joo suit of hcT,Thief,All,G42,1,14,Absorb,2,|||||||||||7|55|97|2
546,Myung Joo suit of hcT,Thief,Armor,G42,1,11,OTP,2,|||||||||||2|5|28|2
546,Myung Joo suit of hcT,Thief,Armor,G42,1,12,Evasion,5,|||||||||||2|5|28|2
546,Myung Joo suit of hcT,Thief,Armor,G42,1,13,Defense,28,|||||||||||2|5|28|2
